,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EE4220E,Điều khiển logic và PLC,2(2-0-1-6),2,3.5,0.7
,EE3140E,Máy điện,3(3-0-1-6),3,4.5,0.7
,EE3420E,Hệ thống cung cấp điện,4(3-1-1-6),4,5.5,0.7
,BF4719,TN thu nhận các hoạt chất sinh học từ thực vật,2(0-0-4-4),2,6,0.7
,BF4721,Sinh vật biến đổi gen và ứng dụng,2(2-0-0-4),2,2,0.7
,BF4722,Công nghệ nuôi cấy mô tế bào thực vật,2(2-0-0-4),2,2,0.7
,BF4723,TN kỹ thuật nuôi cấy tế động vật,2(0-0-4-4),2,6,0.7
,BF4724,TN Công nghệ enzyme,2(0-0-4-4),2,6,0.7
,BF4704,TN Kỹ thuật sinh học xử lý chất thải,2(0-0-4-4),2,6,0.7
,BF4781,Thực tập kỹ thuật KTSH,2(0-0-6-4),2,4,0.7
,BF4791,Đồ án tốt nghiệp cử nhân,6(0-0-12-12),6,15,0.5
,FL3006,Kỹ năng giao tiếp nhóm,3(2-1-0-6),3,3,0.5
,TE2201,Động lực học phân tích,2(2-1-0-4),2,3,0.7
,TE2402,Cơ học vật liệu,2(2-0-1-4),2,3.5,0.7
,TE2440,Nhiệt động học,2(2-1-0-4),2,3,0.7
,TE2609,Kỹ thuật thủy khí,2(2-0-1-4),2,3.5,0.6
,IT4931,Lưu trữ và xử lý dữ liệu lớn,3(3-1-0-6),3,4,0.6
,IT4831,Phòng chống tấn công mạng,2(2-0-1-4),2,3.5,0.6
,IT4863,Tìm kiếm thông tin,3(3-1-0-6),3,4,0.7
,IT4930,Nhập môn Khoa học dữ liệu,2(2-1-0-4),2,3,0.6
