,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,NE4116,Công nghệ Nhà máy điện hạt nhân,2(2-0-0-4),2,2,0.7
,NE4309,Dòng hai pha,2(2-0-0-4),2,2,0.7
,NE4407,Thiết bị trong xạ trị,2(2-0-0-4),2,2,0.7
,NE4105,Phân tích độ tin cậy an toàn hệ thống,2(2-0-0-4),2,2,0.7
,NE5406,Dược chất phóng xạ và liều chiếu trong,2(2-0-0-4),2,2,0.7
,NE5004,Vi điều khiển và ứng dụng,2(1-2-0-4),2,3,0.7
,NE5405,Siêu âm trong y tế,2(2-0-0-4),2,2,0.7
,NE5402,Kỹ thuật điện quang y tế,2(2-0-0-4),2,2,0.7
,NE5001,Luật năng lượng nguyên tử,2(2-0-0-4),2,2,0.7
,NE5500,Đồ án thiết kế,3(0-0-6-6),3,6,0.7
,NE5510,Thực tập tốt nghiệp,3(0-0-6-12),3,7.5,0.5
,NE5550,Đồ án tốt nghiệp kỹ sư,9(0-0-18-36),9,22.5,0.5
,NE5007,Thiết bị hạt nhân thực nghiệm,2(1-2-0-4),2,3,0.7
,EV5233,Đánh giá vòng đời sản phẩm,2(2-1-0-4),2,3,0.6
,EV5234,Thẩm định và đánh giá công nghệ Môi trường,2(2-1-0-4),2,3,0.6
,EV5901,Thực tập kỹ sư,3(0-0-6-12),3,7.5,0.5
,EV5902,Đồ án kỹ sư,9(0-0-18-36),9,22.5,0.5
,MSE5100,Hỏa luyện,2(2-0-1-4),2,3.5,0.7
,MSE5101,Cơ sở thiết kế nhà máy gang thép,2(2-1-0-4),2,3,0.7
,MSE5113,Công nghệ luyện fero,2(2-0-0-4),2,2,0.7
