,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,PH4760,Nhiệt động học vật liệu,2(2-0-0-4),2,2,0.7
,PH4900,Đồ án tốt nghiệp cử nhân,6(0-0-12-12),6,15,0.5
,TE4610,Ứng dụng tin học trong kỹ thuật tàu thủy,2(2-1-0-4),2,3,0.7
,TE4620,Thiết bị - Hệ thống tàu thủy và phương tiện nổi,3(3-1-0-6),3,4,0.7
,TE4641,Công nghệ sửa chữa tàu và phương tiện nổi,2(2-1-0-4),2,3,0.7
,BF4717,TN Kỹ thuật DNA tái tổ hợp,2(0-0-4-4),2,6,0.7
,BF4718,Kỹ thuật thu nhận Hợp chất có hoạt tính sinh học từ thực vật,2(2-1-0-4),2,3,0.7
,CH2020,Technical Writing and Presentation,3(2-2-0-6),3,4,0.5
,CH4859,Vật liệu y sinh,2(2-1-0-4),2,3,0.7
,CH4882,Các phương pháp tách trong hóa phân tích,2(2-1-0-4),2,3,0.7
,CH4883,Kỹ thuật xử lý mẫu trong Hóa phân tích.,2(2-0-0-4),2,2,0.7
,CH4884,Các phương pháp phân tích hình thái và cấu trúc vật liệu,2(2-1-0-4),2,3,0.7
,EE4829,Điều khiển nối mạng,2(2-1-0-4),2,3,0.5
,EM2105,Kỹ thuật nghiệp vụ ngoại thương,2(2-1-0-4),2,3,0.5
,EM2222,Technical Writing and Presentation,3(2-2-0-6),3,4,0.5
,EM3414,Tổ chức lao động,2(2-1-0-4),2,3,0.5
,EM4201,Quan hệ lao động,2(2-1-0-4),2,3,0.5
,EM4202,"Tiền lương, phúc lợi và BHXH",3(3-1-0-6),3,4,0.5
,EM4331,Marketing kỹ thuật số,2(2-1-0-4),2,3,0.5
,EM4335,Nghiên cứu marketing,2(2-1-0-4),2,3,0.5
