,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MSE4460,Công nghệ nấu luyện hợp kim,2(2-1-0.5-6),2,4,0.7
,MSE4480,Mô hình hoá quá trình đúc,2(1-1-1-2),2,3.5,0.7
,MSE4530,Quy hoạch thực nghiệm và tối ưu trong đúc,2(2-1-0-3),2,3,0.7
,MSE4600,Phân tích cấu trúc và xác định tính chất vật lý của vật liệu,2(2-1-0.5-4),2,4,0.7
,EV3120,Quá trình chuyển khối trong CNMT,4(4-1-0.5-8),4,6,0.7
,EV3130,Đồ án môn học quá trình cơ bản trong công nghệ môi trường,1(1-1-0-4),1,2,0.6
,IT3091,Cơ sở dữ liệu,2(2-0-2-0),2,5,0.8
,IT3131,Lý thuyết mạch logic,2(2-0-0-0),2,2,0.7
,JP3010,Tiếng Nhật 5,3(0-3-0-0),3,3,0.7
,JP3011,Tiếng Nhật chuyên ngành 3,4(0-4-0-0),4,4,0.7
,IT3092,Thực hành cơ sở dữ liệu,4(0-4-0-0),4,4,0.7
,IT3132,Thực hành mạch logic,4(0-4-0-0),4,4,0.7
,EE3617,Mạch và năng lượng điện,3(2-1-1-4),3,4.5,0.7
,TEX4243,Vật liệu dệt II,2(0-0-4-4),2,6,0.75
,ME4911,CAD 2D và vẽ tách,2(2-1-0-4),2,3,0.7
,EM3001,Thực tập cơ bản (Xưởng cơ),1.5(0-0-3-6),1.5,3,1
,ENGR010,Nhập môn kỹ thuật,3(2-0-2-6),3,5,0.5
,CH3206,Hoá hữu cơ,3(2-1-0-6),3,3,0.7
,ET1016,Nhập môn kỹ thuật,3(2-2-0-6),3,4,0.7
,ME3046,Sức bền vật liệu,4(3-1-0.5-8),4,5,0.7
