,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,ME2006,Tĩnh học,3(2-1-0-6),3,3,0.7
,IT3xx6,Giải thuật & các vấn đề cho kỹ sư,3(2-1-0-6),3,3,0.7
,ME2036,Cơ khí đại cương,3(2-1-0-6),3,3,0.7
,EE3706,Mạch tuyến tính 1,3(3-1-0-6),3,4,0.7
,EE3716,TN Mạch tuyến tính 1,1(0-0-1-0),1,3,0.7
,FL3576,Kỹ năng giao tiếp cơ bản,2(2-1-0-4),2,3,0.5
,EM3250,Kinh tế học đại cương,2(2-0-0-4),2,2,0.7
,ME4628,Phương pháp số và công cụ phần mềm,2(2-1-0-4),2,3,0.7
,EE4539,Truyền động điện và điện tử công suất,2(2-0-1-4),2,3.5,0.7
,PH3063,Cơ học lượng tử,2(2-1-0-6),2,3,0.7
,PH3093,Quang học kỹ thuật,2(1-1-0-4),2,2,0.7
,PH3133,Cơ sở vật lý nguyên tử và hạt nhân,2(2-1-0-4),2,3,0.7
,PH3065,Cơ học lượng tử,2(2-1-0-6),2,3,0.7
,NE3020,Kỹ thuật hạt nhân & vật lý môi trường,3(2-2-0-6),3,4,0.7
,NE3050,Kỹ thuật đo đạc bức xạ I,3(3-0-0-6),3,3,0.7
,NE3040,Điện tử hạt nhân I,3(3-0-0-6),3,3,0.7
,EE3509,Kỹ thuật đo lường,3(3-0-1-6),3,4.5,0.7
,NE3120,Thực tập nhận thức,3(0-0-6-12),3,6,0.7
,MI1130,Giải tích III,3(2-2-0-6),3,4,0.5
,PH1120,Vật lý đại cương II,3(2-1-1-6),3,4.5,0.7
