,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,CH5208,Thiết bị nhà máy lọc hóa dầu,3(3-1-0-6),3,4,0.7
,CH5210,Mô phỏng nhà máy lọc hóa dầu,2(2-0-1-4),2,3.5,0.7
,CH5211,Thí nghiệm chuyên ngành Hóa dầu II,2(0-0-4-4),2,6,0.7
,CH5212,Đồ án chuyên ngành Hóa dầu,3(0-0-6-6),3,6,0.5
,CH5810,Thực tập tốt nghiệp,3(0-0-6-6),3,7.5,0.5
,NE3005,Giải phẫu và sinh lý người đại cương,3(3-0-0-6),3,3,0.7
,NE3006,Phương pháp tính toán trong vật lý y khoa,3(2-2-0-6),3,4,0.7
,NE3044,Điện tử hạt nhân,3(2-1-1-6),3,4.5,0.7
,NE3033,Liều lượng và bảo vệ an toàn bức xạ,3(2-1-1-6),3,4.5,0.7
,NE3045,Phương pháp thực nghiệm hạt nhân,3(2-2-0-6),3,4,0.7
,NE3054,Thực tập cơ sở Vật lý y khoa,3(0-0-6-6),3,6,0.7
,NE4411,Kiểm soát liều lượng bức xạ trong chụp ảnh điện quang y tế,2(2-0-0-4),2,2,0.7
,NE4412,Kỹ thuật chụp và chuẩn đoán hình ảnh điện quang y tế,3(2-2-0-6),3,4,0.7
,NE4413,Xử lý ảnh điện quang y tế,3(2-2-0-6),3,4,0.7
,NE4421,Thiết bị xạ trị,2(2-0-0-4),2,2,0.7
,NE4422,Phương pháp đo đạc và chuẩn liều chùm tia xạ trị,3(2-2-0-6),3,4,0.7
,NE4423,Lập và đánh giá chất lượng kế hoạch xạ trị,3(2-2-0-6),3,4,0.7
,NE4431,Dược chất phóng xạ,2(2-0-0-4),2,2,0.7
,NE4432,Thiết bị ghi nhận hình ảnh y học hạt nhân,3(2-2-0-6),3,4,0.7
,NE4433,"Kiểm soát chất lượng thiết bị, liều bệnh nhân và an toàn bức xạ trong y học hạt nhân",3(3-0-0-6),3,3,0.7
