,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MSE4562,Mô hình hoá quá trình xử lý nhiệt và bề mặt,3(2-2-0-6),3,4,0.7
,MSE5221,Công nghệ vật liệu bột,2(2-0-0-4),2,2,0.7
,MSE5530,Công nghệ màng mỏng,2(2-0-0-4),2,2,0.7
,MSE5580,Thực tập tốt nghiệp,2(0-0-4-4),2,5,0.7
,MSE5590,Đồ án tốt nghiệp kỹ sư (VLHXLNBM),10(0-0-20-20),10,25,0.5
,IT1140,Tin học đại cương,4(3-1-1-8),4,5.5,0.5
,BEE3420,Hệ thống cung cấp điện,4(3-1-1-8),4,5.5,0.7
,BEE3550,Điều khiển quá trình,3(3-1-0-6),3,4,0.7
,BEE3810,Đồ án I,2(0-0-4-8),2,4,0.7
,BEE3510,Truyền động điện,3(3-0-1-6),3,4.5,0.7
,BEE3600,Hệ thống đo và điều khiển CN,3(3-0-1-6),3,4.5,0.7
,BEE4220,Điều khiển logic và PLC,3(3-1-0-6),3,4.5,0.7
,BEE4403,Thiết bị nén và thủy lực trong TĐH,3(3-1-0-6),3,4.5,0.7
,BEE4240,Trang bị điện - điện tử các máy CN,4(3-1-0-8),4,4,0.7
,BEE4340,Đồ án chuyên ngành,2(0-0-4-4),2,4,0.7
,BEE4336,Thiết kế hệ thống điều khiển ĐTCS,3(3-1-0-6),3,4,0.7
,BEE4341,Kỹ thuật robot,3(3-1-0-6),3,4,0.7
,BEE4435,Hệ thống điều khiển số,3(3-1-0-6),3,4,0.7
,BEE5200,Thực tập tốt nghiệp,3(0-0-6-6),3,7.5,0.5
,BEE5020,Đồ án tốt nghiệp,9(0-0-18-18),9,22.5,0.5
