,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,CH4905,Đồ án nghiên cứu Cử nhân (Kỹ thuật in),8(0-0-16-32),8,20,0.5
,EM1800,Nhập môn Phân tích kinh doanh,2(1-0-2-4),2,4,0.5
,CH3490E,Thí nghiệm Quá trình thiết bị II,1(0-0-2-2),1,3,0.7
,CH4904,Đồ án nghiên cứu Cử nhân (Kỹ thuật hóa học),8(0-0-16-32),8,20,0.5
,EM4452E,Đồ án nghiên cứu Cử nhân (Logistic và Quản lý chuỗi cung ứng),8(0-0-16-32),8,20,0.5
,EM1410,Nhập môn Logistics và Quản lý chuỗi cung ứng,2(1-2-0-4),2,3,0.7
,EM4402,Quản trị năng suất trong dịch vụ,3(2-1-1-6),3,4.5,0.5
,EM4403,Năng suất số,3(2-1-1-6),3,4.5,0.5
,EM1322,Academic Writing and Presentation,3(2-2-0-6),3,4,0.5
,EM3614,Phân tích và Quản lý dự án năng lượng,3(3-1-0-6),3,4,0.6
,ME4181Q,Phương pháp phần tử hữu hạn,2(2-1-0-4),2,3,0.7
,ME4604Q,Thực tập xưởng,2(0-0-4-4),2,4,0.7
,ME5181,Đồ án công nghệ chế tạo máy,3(0-0-6-6),3,6,0.7
,ME5815,Đồ án tính toán vật liệu và kết cấu,3(0-0-6-6),3,6,0.7
,EM4716E,Kế toán quản trị,3(2-2-0-6),3,4,0.5
,MSE3317,Thí nghiệm vật liệu 1,2(0-0-4-4),2,6,0.7
,MSE4405,Thiết kế vật liệu,2(2-0-0-4),2,2,0.7
,EM2131,Toán ứng dụng trong kinh doanh và thương mại,3(3-1-0-6),3,4,0.6
,ME4995E,Đồ án nghiên cứu Cử nhân (CTTT Cơ điện tử),8(0-0-16-32),8,20,0.5
,ME4996,Đồ án nghiên cứu Cử nhân (CTTN Cơ điện tử),8(0-0-16-32),8,20,0.5
