,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,CH5552,Nâng cao tính năng in ấn của giấy,2(2-1-0-4),2,3,0.7
,CH5556,Kỹ thuật sản xuất cactong và bao bì giấy,2(2-1-0-4),2,3,0.7
,CH5603,Gia công thuốc BVTV,2(2-0-0-4),2,2,0.7
,CH5605,Kiểm nghiệm dược phẩm,2(2-0-0-4),2,2,0.7
,CH5606,Kỹ thuật tách và tinh chế,2(2-0-0-4),2,2,0.7
,CH5607,Hương liệu và mỹ phẩm,2(2-0-0-4),2,2,0.7
,CH5610,Kỹ thuật tổng hợp các hợp chất có hoạt tính sinh học,2(2-1-0-4),2,3,0.7
,CH5650,Kỹ thuật phân riêng 1,2(2-1-0-4),2,3,0.7
,CH5651,Kỹ thuật phân riêng 2,2(2-1-0-4),2,3,0.7
,CH5656,Đường ống - Bể chứa,2(2-1-0-4),2,3,0.7
,CH5658,Máy gia công vật liệu rắn,2(2-1-0-4),2,3,0.7
,CH5659,Máy gia công vật liệu dẻo,2(2-1-0-4),2,3,0.7
,CH5660,Kỹ thuật An toàn và Môi trường,2(2-1-0-4),2,3,0.7
,CH5700,Kỹ thuật in offset,3(3-1-0-6),3,4,0.7
,CH5701,Kỹ thuật in Flexo và in lõm,3(3-1-0-6),3,4,0.7
,CH5702,Kỹ thuật bao bì,3(3-1-0-6),3,4,0.7
,CH5706,Kỹ thuật in đặc biệt,2(2-1-0-4),2,3,0.7
,CH5707,Kỹ thuật in lưới,2(2-1-0-4),2,3,0.7
,CH5708,Luật xuất bản,2(2-1-0-4),2,3,0.7
,EE2112,Nhà máy thuỷ điện,2(2-0-0-4),2,2,0.7
