,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,CS3372,Formal Language and the Theory of Computation, ,3, ,0.7
,CS4420,Introduction to Database System, ,3, ,0.7
,CS4443,Web Based Software Development, ,3, ,0.7
,CS4445,Data Communication and Networking, ,3, ,0.7
,CS4447,Systems Analysis and Design, ,3, ,0.7
,CS4448,Operating System, ,3, ,0.7
,CS4451,Computer Security, ,3, ,0.7
,ECO3351,Intermediate Macroeconomics, ,3, ,0.7
,ECO3352,Intermediate Microeconomics, ,3, ,0.7
,ECO3353,Money and Banking, ,3, ,0.7
,ECO4451,Global Trade, ,3, ,0.7
,ED3220Q,Kỹ năng mềm,2(1-2-0-2),2,3,0.7
,EE2012Q,Kỹ thuật điện,2(2-1-0-4),2,3,0.7
,EE2014Q,Kỹ thuật điện,4(3-1-1-8),4,5.5,0.75
,EE3059Q,Cảm biến đo lường và xử lý tín hiệu đo,2(2-1-0-4),2,3,0.7
,EE3280Q,Lý thuyết điều khiển tự động I,3(3-1-0-6),3,4,0.5
,EE3359Q,Lý thuyết điều khiển tự động,3(3-1-0-6),3,4,0.5
,EE4220Q,Điều khiển logic và PLC,2(2-0-1-4),2,3.5,0.7
,EM1010F,Quản trị tổ chức, ,2,3,0.7
,EM1010Q,Quản trị học đại cương,2(2-1-0-4),2,3,0.5
