,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,JP4020,Tiếng Nhật CN 8,3(0-3-0-6),3,3,0.7
,IT4947,Quản trị dự án hệ nhúng theo chuẩn kỹ năng ITSS,2(0-0-4-2),2,6,0.7
,IT4948,Thực tập công nghiệp,2(0-0-4-4),2,4,0.7
,IT4212,Hệ thống thời gian thực,2(2-0-0-4),2,2,0.7
,IT4542,Quản trị phát triển phần mềm,2(2-0-0-4),2,2,0.6
,IT4652,Mạng Internet,2(2-0-0-4),2,2,0.7
,IT5022,Nghiên cứu tốt nghiệp 2,2(0-0-4-4),2,6,1
,JP5010,Tiếng Nhật CN kỳ 9,3(0-3-0-6),3,3,0.7
,IT5030,Nghiên cứu tốt nghiệp 3,2(0-0-4-4),2,6,1
,IT5120,Đồ án tốt nghiệp,9(0-0-18-18),9,22.5,0.5
,JP5020,Tiếng Nhật CN 10,3(0-3-0-6),3,3,0.7
,IT4612,Hệ phân tán,2(2-0-0-4),2,2,0.6
,IT4682,Truyền thông đa phương tiện,2(2-0-0-4),2,2,0.7
,IT4946,Linux hệ nhúng theo chuẩn kỹ năng ITSS,2(0-0-4-2),2,6,0.7
,IT4132,Lập trình hệ thống,2(2-0-0-4),2,2,0.7
,IT4262,Bảo mật mạng máy tính,2(2-0-0-4),2,2,0.7
,IT4152,Kiến trúc phần mềm mạng,2(2-0-0-4),2,2,0.7
,IT3902,Lập trình Java theo chuẩn kỹ năng ITSS,1(0-0-2-4),1,3,0.7
,IT4011,Bảo mật thông tin,2(2-0-0-4),2,2,0.7
,IT4061,Thực hành lập trình mạng,2(0-0-4-4),2,6,0.7
