,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,BF5520,Thiết kế các Máy gia công cơ học trong sản xuất thực phẩm,3(3-1-0-6),3,4,0.7
,BF5530,"Thiết kế thiết bị truyền nhiệt, chuyển khối trong sản xuất thực phẩm",4(3-1-1-8),4,5.5,0.7
,BF5540,Tích hợp hệ thống tự động điều khiển quá trình công nghệ,3(2-1-1-6),3,4.5,0.7
,BF5580,Thiết kế hệ thống Bơm quạt máy nén,2(2-1-0-4),2,3,0.7
,BF5590,Thiết kế hệ thống lạnh và điều hòa Không Khí,2(2-1-0-4),2,3,0.7
,BF5920,Thực tập và Đồ án tốt nghiệp kỹ sư (KTSH),12(0-0-24-24),12,30,0.5
,BF5930,Thực tập tốt nghiệp và Đồ án tốt nghiệp (KTTP),12(0-0-24-24),12,30,0.5
,BF5950,Thực tập tốt nghiệp QLCL,3(0-0-6-6),3,7.5,0.5
,BF5970,Thực tập tốt nghiệp,3(0-0-6-6),3,7.5,0.5
,BF5980,Thực tập và Đồ án tốt nghiệp (QTTBCNTP),12(0-0-24-24),12,30,0.5
,CH5205,Thí nghiệm chuyên ngành,3(0-0-6-6),3,9,0.7
,CH5301,Thiết bị điện hóa và phương pháp thiết kế,4(4-1-0-8),4,5,0.7
,CH5304,Thí nghiệm chuyên ngành,3(0-0-6-6),3,9,0.7
,CH5351,Thiết bị nhà máy silicat 2,2(2-1-0-4),2,3,0.7
,CH5357,Thí nghiệm chuyên ngành 2,2(0-0-4-4),2,6,0.7
,CH5402,Thí nghiệm chuyên ngành 2,2(0-0-4-4),2,6,0.7
,CH5455,Quy hoạch thực nghiệm và lý thuyết tối ưu,2(2-1-0-4),2,3,0.7
,CH5500,Thiết kế cơ khí cho thiết bị hóa chất,2(2-1-0-4),2,3,0.7
,CH5502,Thiết kế hệ thống có kết nối nhiệt,2(2-0-1-4),2,3.5,0.7
,CH5551,Thí nghiệm công nghệ bột giấy và giấy,3(0-0-6-6),3,9,0.7
