,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,BF3210,Ngoại ngữ chuyên ngành I,2(2-1-0-4),2,3,0.7
,BF3220,Ngoại ngữ chuyên ngành II,2(2-1-0-4),2,3,0.7
,BF3230,Cơ sở lập dự án thiết kế NMTP-SH,2(2-1-0-4),2,3,0.8
,BF3250,Thực tập nhận thức,2(0-0-4-8),2,4,0.8
,BF3370,Hóa sinh công nghiệp,2(2-1-0-4),2,3,0.8
,BF3380,Sinh học tế bào,3(2-1-1-6),3,4.5,0.8
,BF3390,Vi sinh vật học ứng dụng,2(2-1-0-4),2,3,0.6
,BF3400,Ngoại ngữ chuyên ngành,2(2-1-0-4),2,3,0.7
,BF3410,Sinh học phân tử,2(2-1-0-4),2,3,0.7
,BF3420,Di truyền học,2(2-1-0-4),2,3,0.8
,BF3440,Tối ưu hóa các QT trong CNSH,2(2-1-0-4),2,3,0.8
,BF3450,Thực tập nhận thức,2(0-0-4-8),2,4,1
,BF3480,Quá trình và thiết bị 3,3(2-1-0-6),3,3,0.7
,BF3490,Sinh hóa miễn dịch,2(2-1-0-4),2,3,0.8
,BF3550,An toàn sinh học,2(2-1-0-4),2,3,0.6
,BF3560,Thực tập kỹ thuật,2(0-0-4-8),2,4,0.8
,BF3700,Kỹ thuật an toàn và môi trường,2(2-1-0-6),2,3,0.8
,BF3710,Kỹ thuật điều khiển tự động,3(3-1-1-6),3,5.5,0.8
,BF4010,Thực tập kỹ thuật,2(0-0-4-8),2,4,0.8
,BF4020,Đồ án chuyên ngành,2(0-3-0-6),2,4,0.8
