,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MSE4940,Vật liệu gốm y sinh,2(2-0-1-4),2,3.5,0.7
,MSE4950,Pin năng lượng mặt trời,2(2-1-0-4),2,3,0.7
,MSE4960,Thực tập chế tạo vật liệu năng lương và y sinh,2(2-1-0-4),2,4,0.7
,MSE4999,Đồ án tốt nghiệp,6(0-0-12-12),6,15,0.5
,TE4000E,Thực tập kỹ thuật,2(0-0-6-4),2,4,0.5
,TE4990E,Đồ án tốt nghiệp cử nhân,6(0-0-12-12),6,15,0.5
,TE3280E,Các nguồn động lực trên ô tô hiện đại,3(3-1-0-6),3,4,0.7
,MI1111E,Giải tích I,4(3-2-0-8),4,5,0.5
,MI3600,Phân tích dữ liệu và Tri thức kinh doanh,3(2-1-1-6),3,4,0.5
,MI1121E,Giải tích II,3(2-2-0-6),3,4,0.5
,MI1131E,Giải tích III,3(2-2-0-6),3,4,0.5
,MI1141E,Đại số,4(3-2-0-8),4,5,0.5
,IT1110E,Nhập môn lập trình,4(3-1-1-8),4,5.5,0.5
,MI2020E,Probability and Statistics,2(2-1-0-4),2,3,0.5
,IT3020E,Discrete Math,3(3-1-0-6),3,4,0.6
,MI3051E,Mathematical Optimization,3(3-1-0-6),3,4,0.7
,MI3031E,Probability and Statistics II,3(3-1-0-6),3,4,0.7
,IT3160E,Introduction to Artificial Intelligence,3(3-1-0-6),3,4,0.6
,IT3010E,Cấu trúc dữ liệu và giải thuật,3(3-1-0-6),3,4,0.7
,IT3100E,Object-oriented Programming,3(2-1-1-6),3,4.5,0.5
