,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EE3101E,Các nguồn năng lượng tái tạo,3(3-1-0-6),3,4,0.7
,EE4117E,Vận hành và quy hoạch hệ thống điện,3(3-1-0-6),3,4,0.7
,EE3910E,Thực tập kỹ thuật,2(0-0-4-4),2,4,0.7
,EE4900E,Đồ án tốt nghiệp cử nhân,6(0-0-12-12),6,15,0.5
,CLE4333,Tiếng Anh Aptis trình độ B1,4(3-3-0-3),0,0,1
,CLE4411,Tiếng Anh TA3 và TA4,4(4-1-0-1),0,0,1
,IT2140E,Electronics for Information Technology lab,2(0-4-0-4),2,4,0.5
,MI1114,Giải tích I,3(2-2-0-6),3,4,0.5
,MI1124,Giải tích II,3(2-2-0-6),3,4,0.5
,MI1134,Phương trình vi phân và Chuỗi,3(2-2-0-6),3,4,0.5
,PH1114,Vật lý I,3(2-1-1-6),3,4.5,0.7
,IT5124,Đồ án tốt nghiệp,6(0-0-12-12),6,15,0.5
,FL1601,Tiếng Pháp VP 1,3(1-4-0-6),0,5,0.6
,FL1602,Tiếng Pháp VP 2,2(1-2-0-4),0,3,0.6
,FL1603,Tiếng Pháp VP 3,4(2-4-0-8),0,6,0.6
,FL1604,Tiếng Pháp VP 4,4(2-4-0-8),0,6,0.6
,FL1605,Tiếng Pháp VP 5,4(2-4-0-8),0,6,0.6
,FL1606,Tiếng Pháp VP 6,3(1-4-0-6),3,5,0.6
,FL1607,Tiếng Pháp VP 7,1(1-1-0-4),1,2,0.6
,FL1608,Tiếng Pháp VP 8,3(1-4-0-6),3,5,0.6
