,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EE3030E,Nguyên lý trường điện từ,3(3-0-1-6),3,4.5,0.7
,EE2001E,Tín hiệu và hệ thống,3(3-0-1-6),3,4.5,0.5
,EE2110E,Thiết kế điện tử,3(3-0-1-6),3,4.5,0.7
,SSH1121,Kinh tế chính trị Mác - Lênin,2(2-0-0-4),2,2,0.5
,ACT291,Kế toán đại cương I,3(3-1-0-0),3,5.5,0.7
,ART1133,Visual Art, ,2, ,0.7
,BUS3320,Innovative Practices & Thought, ,1, ,0.7
,BUS3382,Business Communication, ,3, ,0.7
,BUS4474,Business & Society, ,3, ,0.7
,BUS4480,Business Seminar, ,3, ,0.7
,CS2250,Computer Science 1, ,3, ,0.7
,CS2255,Computer Science 2, ,3, ,0.7
,CS3310,Foundation of Computer Science, ,3, ,0.7
,CS3323,Data Structures, ,3, ,0.7
,CS3329,Analysis of Algorithm, ,3, ,0.7
,CS3331,Fundamentals of Artificial Intelligence, ,3, ,0.7
,CS3332,Software Engineering 1, ,3, ,0.7
,CS3360,Concepts of Objective -Oriented Program, ,3, ,0.7
,CS3365,Introduction to Computer Organization and Architecture, ,3, ,0.7
,CS3370,Nature of Programming Language, ,3, ,0.7
