,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT3094Q,Cơ sở dữ liệu,3(3-0-1-6),3,4.5,0.7
,IT3100Q,Lập trình hướng đối tượng,2(2-1-0-4),2,3,0.7
,IT3110Q,Linux và phần mềm nguồn mở,2(2-1-0-4),2,3,0.7
,IT3120Q,Phân tích thiết kế hệ thống thông tin,2(2-1-0-4),2,3,0.7
,IT3670Q,Nhập môn Java,3(3-0-1-6),3,4.5,0.7
,IT3680Q,Java nâng cao,3(3-0-1-6),3,4.5,0.7
,IT3910Q,Project I,3(0-0-6-12),3,6,0.7
,IT3920Q,Project II,3(0-0-6-12),3,6,0.7
,IT4010Q,An toàn và bảo mật thông tin,3(3-1-0-6),3,4,0.7
,IT4030Q,Nhập môn hệ quản trị cơ sở dữ liệu,2(1-2-0-4),2,3,0.7
,IT4040Q,Trí tuệ nhân tạo,3(3-1-0-6),3,4,0.7
,IT4060Q,Lập trình mạng,2(2-1-0-4),2,3,0.6
,IT4079Q,Ngôn ngữ và phương pháp dịch,2(2-1-0-4),2,3,0.6
,IT4080Q,Nhập môn công nghệ phần mềm,2(2-1-0-4),2,3,0.7
,IT4090Q,Xử lý ảnh,2(2-1-0-4),2,3,0.7
,IT4110Q,Tính toán khoa học,3(3-1-0-6),3,4,0.7
,IT4130Q,Lập trình song song,2(2-1-0-4),2,3,0.7
,IT4160Q,KT vi xử lý và giao tiếp máy tính,3(3-1-0-6),3,4,0.6
,IT4170Q,Xử lý tín hiệu số,2(2-1-0-4),2,3,0.6
,IT4240Q,Quản trị dự án công nghệ thông tin,2(2-1-0-4),2,3,0.6
