,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EM4326,Marketing công nghiệp,2(1-1-0-4),2,2,0.6
,EM4327,Quản trị sản phẩm,2(1-1-0-4),2,2,0.6
,EM4328,Quản trị giá,2(1-1-0-4),2,2,0.6
,EM4329,Tin học ứng dụng trong KD,2(2-1-0-4),2,3,0.6
,EM4400,Thực tập chuyên ngành QLCN,2(0-0-4-8),2,4,1
,EM4411,Anh văn chuyên ngành QLCN,2(2-1-0-4),2,3,0.5
,EM4412,Quản trị chất lượng,2(2-1-0-4),2,3,0.5
,EM4413,Quản trị nhân lực,3(3-1-0-6),3,4,0.5
,EM4414,Tổ chức lao động,4(3-2-0-8),4,5,0.6
,EM4415,Quản trị công nghệ,2(2-1-0-4),2,3,0.5
,EM4416,Quản trị chiến lược,3(2-2-0-6),3,4,0.5
,EM4417,Quản trị sản xuất,4(3-2-0-8),4,5,0.6
,EM4418,Quản trị sản xuất,3(3-0-0-6),3,3,0.6
,EM4419,Quản trị sản xuất,2(2-1-0-4),2,3,0.6
,EM4421,Mô phỏng hệ thống,2(2-0-1-4),2,3.5,0.5
,EM4422,Mô hình hoá trong sản xuất,2(2-0-0-4),2,2,0.6
,EM4423,Thiết kế hệ thống sản xuất,2(2-1-0-4),2,3,0.5
,EM4427,Lập kế hoạch và điều độ sản xuất,4(2-2-0-8),4,4,0.7
,EM4428,Kiểm soát chất lượng,4(3-2-0-8),4,5,0.6
,EM4429,Quản trị mua sắm,2(2-1-0-4),2,3,0.5
