,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EE4160,Tối ưu hóa và ứng dụng trong điều khiển,2(2-1-0-4),2,3,0.5
,EE4161,Điều khiển hệ cơ điện tử,2(2-1-0-4),2,3,0.5
,EE4163,Điều khiển phi tuyến,3(3-1-0-6),3,4,0.5
,EE4252,Thiết kế thiết bị đo,3(3-1-0-6),3,4,0.7
,EE4266,Mạng và các giao thức trong IoT,2(2-1-0-4),2,3,0.5
,EE4232,Tương thích điện từ (EMC),2(2-1-0-4),2,3,0.5
,EE4268,FPGA và ứng dụng,2(2-1-0-4),2,3,0.7
,EE4362,Hệ thống điều khiển máy CNC,2(2-1-0-4),2,3,0.7
,EE4361,PLC trong điều khiển chuyển động,2(2-1-0-4),2,3,0.7
,EE4364,DCS & SCADA,2(2-1-0-4),2,3,0.7
,EE4265,Đo lường y sinh,2(2-1-0-4),2,3,0.7
,EE4269,Hệ thống quản lý tòa nhà thông minh,2(2-1-0-4),2,3,0.7
,EE4259,Học sâu,2(2-1-0-4),2,3,0.5
,EE4451,Điều khiển học lặp,2(2-1-0-4),2,3,0.5
,EE4165,Hệ thống điều khiển năng lượng tái tạo,2(2-1-0-4),2,3,0.5
,EE4271,Công nghệ xử lý nước thải,2(2-1-0-4),2,3,0.5
,EE4272,Công nghệ xử lý xử lý rác thải,2(2-1-0-4),2,3,0.7
,EE4276,Tự động hóa nhà máy xi măng,2(2-0-0-4),2,2,0.75
,EE4277,SCADA cho trạm biến áp,2(2-0-0-4),2,2,0.7
,EE4278,Hệ thống đo lường điều khiển nhà máy điện,2(2-0-0-4),2,2,0.7
