,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,ET3044,Điện tử học đối với các sóng viba,1(1-0-0-2),1,1,0.7
,ET3054,Quang điện tử học,1(1-0-0-2),1,1,0.7
,ET3064,Rada & phát hiện từ xa,1(1-0-0-2),1,1,0.7
,EV3306,Con người và môi trường,1(1-0-0-2),1,1,0.8
,FL2113,Tiếng Anh KHKT,3(2-2-0-4),3,4,0.7
,IT3084,Mạng máy tính,2(2-1-0-4),2,3,0.7
,IT4094,Xử lý ảnh,2(2-1-0-4),2,3,0.7
,IT4304,An toàn thông tin,2(2-1-0-4),2,3,0.7
,IT4374,Kiến trúc các hệ thống thông tin,2(2-1-0-4),2,3,0.7
,IT4384,Phân tích và thiết kế hệ thống,2(2-1-0-4),2,3,0.7
,IT4394,Đồ án tin học: thiết kế phần mềm,2(1-0-4-8),2,4,0.5
,IT4424,Đồ án: Các công nghệ xây dựng hệ thống thông tin,2(1-2-0-4),2,4,0.5
,IT4614,Các hệ phân tán,2(2-1-0-4),2,3,0.6
,IT4684,Mạng số và truyền dữ liệu,3(3-1-0-6),3,4,0.6
,IT4935,Tương thích điện từ,1(1-0-0-2),1,1,1
,IT4994,Thực tập chuyên ngành,3(0-0-6-12),3,6,0.5
,IT5004,Thực tập tốt nghiệp,4(0-0-8-16),4,10,0.5
,IT5104,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5
,ME3178,Công nghệ chế tạo máy,2(1-1-0.5-4),2,3,0.7
,ME31xx,Thực tập công nhân,4(0-0-8-8),4,8,0.7
