,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT4868E,Web Mining,3(3-1-0-6),3,4,0.6
,IT4033E,Mathematical Modelling,2(2-1-0-4),2,3,0.5
,IT4353E,Principles of Enterprise Data Strategy & Management,2(2-1-0-4),2,3,0.7
,IT4991E,Internship,2(0-0-4-4),2,5,0.7
,IT4995E,Thesis,6(0-0-12-12),6,15,0.5
,TE2201E,Động lực học phân tích,2(2-1-0-4),2,3,0.7
,TE2402E,Cơ học vật liệu,2(2-0-1-4),2,3.5,0.7
,TE2440E,Nhiệt động học,2(2-1-0-4),2,3,0.7
,TE2609E,Kỹ thuật thủy khí,2(2-0-1-4),2,3.5,0.7
,EE4010E,Phân tích Hệ thống điện,3(3-1-1-6),3,5.5,0.7
,CH1031,Hóa học 1,2(2-1-1-4),2,4.5,0.7
,EM2223Q,Kỹ năng làm việc nhóm,2(2-1-0-4),2,3,0.7
,EM4728F,Giám sát quản lý,2(2-1-0-4),2,3,0.7
,ME2207Q,Thiết kế hệ thống cơ khí,2(2-0-1-4),2,3.5,0.7
,ME2208Q,Kỹ thuật sáng tạo,2(2-0-1-4),2,3.5,0.7
,TE3579,Cơ sở lý thuyết điều khiển tự động trong thủy khí ứng dụng,2(2-1-0-6),2,3,0.7
,TE3480,Cảm biến và đo lường,2(2-1-0-6),2,3,0.7
,TE2652,Kỹ thuật lập trình trong thủy khí ứng dụng,2(2-1-0-6),2,3,0.7
,TE3412,Lý thuyết cánh,2(2-0-1-4),2,3.5,0.7
,TE3462,Truyền động thủy khí công nghiệp,2(2-0-1-4),2,3.5,0.7
