,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,ME4196,Công nghệ vật liệu composite và mô hình hóa,3(2-1-1-6),3,4.5,0.7
,ME4266,Các tính chất điện tử của vật liệu,3(3-0-0-6),3,3,0.7
,ME4608,Chuyên đề NCKH,2(0-2-1-4),2,3.5,0.5
,MI2053,Đại số hiện đại,3(3-0-0-6),3,3,0.5
,ET3552,Thực tập nhận thức điện tử,1(0-0-2-0),1,2,1
,BF3011,Hóa sinh đại cương,4(3-1-2-8),4,7,0.7
,BF3031,Vi sinh đại cương,4(3-0-2-8),4,6,0.7
,MI3130x,Xác suất thống kê và QHTN,3(3-1-0-6),3,4,0.7
,MI2063,Giải tích hàm,4(4-1-0-8),4,5,0.5
,MSE3326,Thí nghiệm vật liệu 2,3(0-0-6-6),3,9,1
,MSE3416,Các quá trình động học trong vật liệu,3(3-0-0-6),3,3,0.7
,MSE3436,Xác định cấu trúc vi mô,3(2-1-1-6),3,4.5,0.7
,MSE4156,Ăn mòn kim loại,3(2-1-1-6),3,4.5,0.7
,MSE4426,Vật liệu composite,3(2-1-1-6),3,4.5,0.7
,PH2xx6,Vật liệu điện tử,3(3-0-1-6),3,4.5,0.7
,PH3073,Kỹ thuật chân không,2(2-1-0-4),2,3,0.7
,PH3083,Cảm biến và kỹ thuật đo lường,3(3-1-0-4),3,4,0.7
,PH3143,Tin học ghép nối,2(2-1-1-4),2,4.5,0.7
,PH3193,Vật liệu và LK bán dẫn,3(3-1-0-4),3,4,0.7
,PH3203,Quang điện tử và thông tin quang,2(2-1-0-4),2,3,0.7
