,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,ME4132Q,Tổ chức sản xuất cơ khí,2(2-1-0-4),2,3,0.7
,ME4163Q,Đo lường tự động trong chế tạo cơ khí,2(2-1-0-4),2,3,0.7
,ME4182Q,Tự động hóa thủy khí trong máy,2(2-1-0-4),2,3,0.7
,ME4192Q,Thiết kế máy công cụ,2(2-0-1-4),2,3.5,0.7
,ME4211Q,Động lực học máy,2(2-1-0-4),2,3,0.7
,ME4212Q,Nguyên lý gia công vật liệu,2(2-0-1-4),2,3.5,0.7
,ME4215Q,Kỹ thuật công nghệ,2(2-0-1-6),2,3.5,0.7
,ME4222Q,Thiết kế dụng cụ cắt,2(2-0-1-4),2,3.5,0.7
,ME4223Q,Kỹ thuật ghép nối máy tính & điều khiển thiết bị đo lường CK,3(3-1-0-6),3,4,0.7
,ME4232Q,Đồ án thiết kế dụng cụ cắt,2(0-0-4-4),2,4,0.7
,ME4233Q,CAD/CAM/CNC,2(2-1-0-4),2,3,0.7
,ME4235Q,Thiết kế hệ thống điều khiển,2(2-1-0-4),2,3,0.7
,ME4236Q,Thiết kế HT vi cơ điện tử,2(2-1-0-4),2,3,0.7
,ME4242Q,Công nghệ tạo hình dụng cụ,2(2-1-0-4),2,3,0.7
,ME4245Q,Mô hình hoá và mô phỏng số quá trình biến dạng,2(2-1-0-4),2,3,0.7
,ME4281Q,Tính toán thiết kế robot,2(2-1-0-4),2,3,0.7
,IT4408,Thiết kế và lập trình Web,3(3-0-1-6),3,4.5,0.7
,IT4789,Lập trình .NET,3(2-2-0-6),3,4,0.6
,IT4819,Quản trị mạng,3(2-2-0-6),3,4,0.7
,IT4929,Phát triển ứng dụng cho thiết bị di động,3(2-2-0-6),3,4,0.7
