,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT4611,Các hệ thống phân tán và ứng dụng,2(2-1-0-4),2,3,0.6
,IT2030,Technical Writing and Presentation,3(2-2-0-6),3,4,0.5
,IT4651,Thiết kế và triển khai mạng IP,3(2-0-2-6),3,5,0.5
,IT4735,IoT và ứng dụng,2(2-1-0-4),2,3,0.5
,IT4350,Kiến trúc các hệ thống thông tin và ứng dụng,3(3-1-0-6),3,4,0.6
,IT4653,Học sâu và ứng dụng,2(2-1-0-4),2,3,0.5
,IT4906,Tính toán tiến hóa,3(3-1-0-6),3,4,0.7
,IT4788,Phát triển ứng dụng đa nền tảng,3(2-2-0-6),3,4,0.6
,IT4663,Tối ưu lập kế hoạch,3(3-1-0-6),3,4,0.5
,EM4336,Thương mại điện tử,2(2-1-0-4),2,3,0.5
,BF4511,Enzym trong công nghệ thực phẩm,2(2-0-0-4),2,2,0.7
,BF4512,Bao bì thực phẩm,2(2-0-0-4),2,2,0.7
,BF4521,Phụ gia Thực phẩm,2(2-0-0-4),2,2,0.7
,BF4514,Công nghệ lạnh Thực phẩm,2(2-1-0-4),2,3,0.7
,BF4515,Bảo quản sau thu hoạch,2(2-0-0-4),2,2,0.7
,BF4506,Quản lý chất thải trong công nghiệp thực phẩm,2(2-0-0-4),2,2,0.7
,BF4522,Kỹ thuật phân tích cảm quan thực phẩm,2(1-0-2-4),2,4,0.7
,BF4518,Đồ án chuyên ngành CNTP,2(0-1-3-6),2,4,0.7
,BF4513,Kiểm soát vi sinh vật trong Thực phẩm,2(1-0-2-4),2,4,0.5
,BF4523,Phân tích thành phần lý hóa thực phẩm,2(1-0-2-4),2,4,0.7
