,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MSE4510,Tái sinh vật liệu làm khuôn cát,2(2-1-0-4),2,3,0.7
,MSE4520,Phân tích nhiệt trong đúc,2(2-0-1.5-2),2,4,0.7
,MSE4540,Thiết kế xưởng đúc,2(1-2-0-4),2,3,0.7
,MSE4550,Tin học ứng dụng trong đúc,2(1-0-2-2),2,4,0.7
,MSE4560,Khuyết tật đúc,2(2-0-0-4),2,2,0.7
,MSE4570,Đúc mỹ thuật,2(2-0-1-4),2,3.5,0.7
,MSE4580,Thiết kế khuôn mẫu,2(2-1-0-4),2,3,0.7
,MSE4590,Thực tập kỹ thuật,2(0-0-4-10),2,4,0.7
,MSE4610,Công nghệ xử lý bề mặt,2(2-1-0.5-4),2,4,0.7
,MSE4620,Công nghệ nhiệt luyện,2(2-1-0.5-4),2,4,0.7
,MSE4630,Hiển vi điện tử và phân tích nguyên tố,2(2-1-0.5-4),2,4,0.7
,MSE4640,Đồ án môn học Thiết kế xưởng nhiệt luyện,1(0-1-0-8),1,2,0.7
,MSE4650,Thiết bị nhiệt luyện,2(2-1-0-4),2,3,0.7
,MSE4660,Vật liệu kim loại mầu,2(2-1-0.5-4),2,4,0.7
,MSE4670,Hợp kim hệ sắt,2(2-1-0.5-4),2,4,0.7
,MSE4680,Thực hành nghiên cứu vật liệu,2(0-2-1-4),2,3.5,0.5
,MSE4690,Chuyên đề: Vật liệu thương phẩm,1(1-1-0-2),1,2,0.7
,MSE4700,Ứng dụng tin học trong CNVL,2(1-2-1-8),2,4.5,0.5
,MSE4710,Xử lý bề mặt bằng phương pháp điện hoá,2(2-0-0.5-4),2,3,0.7
,MSE4720,Lựa chọn vật liệu và công nghệ,2(1-2-0-4),2,3,0.7
