,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,TE4471,Truyền động và tự động khí nén,2(2-0-1-4),2,3.5,0.7
,TEX5184,Đồ án tạo mẫu sản phẩm da giầy,2(0-0-4-4),2,4,0.5
,CH4039,Nhiên liệu sạch,2(2-1-0-4),2,3,0.7
,CH5080,Thực tập tốt nghiệp,3(0-0-6-6),3,7.5,0.5
,CH5090,Đồ án tốt nghiệp,9(0-0-18-18),9,22.5,0.5
,FL4225,Ngữ nghĩa học,3(3-0-0-6),3,3,0.5
,FL4117,Biên dịch KHCN nâng cao (BTL),3(3-1-0-6),3,4,0.6
,FL4118,Phiên dịch KHCN nâng cao,3(2-2-0-6),3,4,0.5
,FL4226,Tiếng Anh trên thế giới,2(2-1-0-4),2,3,0.5
,FL4119,Biên - Phiên dịch KHCN,3(2-2-0-6),3,4,0.5
,FL4227,Phân tích ngôn ngữ,3(3-0-0-6),3,3,0.6
,FL4902,Tiếng Anh chuyên ngành theo dự án (BTL),3(3-1-0-6),3,4,0.5
,FL4903,Nghiên cứu ngôn ngữ theo dự án (BTL),3(3-1-0-6),3,4,0.5
,FL4900,Thực tập tốt nghiệp,3(0-0-6-12),3,7.5,0.6
,FL4901,Khóa luận tốt nghiệp,6(0-0-12-24),6,15,0.5
,IT3421,Điện tử cho CNTT,2(2-1-1-4),2,4.5,0.5
,ME2000,Nhập môn kỹ thuật cơ khí,3(2-1-1-6),3,4.5,0.7
,IT4142E,Introduction to Data Science,2(2-1-0-4),2,3,0.6
,IT4242E,Machine Learning and Data Mining,2(2-1-0-4),2,3,0.6
,IT4342E,Computer Vision,2(2-1-0-4),2,3,0.5
