,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,BF3123,Tin sinh học,2(1-0-2-4),2,4,0.7
,BF4153,Công nghệ tế bào động vật,2(2-0-0-4),2,2,0.8
,BF4154,Công nghệ enzyme,3(3-0-0-6),3,3,0.8
,BF4155,Kỹ thuật thu nhận hợp chất có hoạt tính sinh học từ thực vật,2(2-1-0-4),2,3,0.6
,BF4161,TN Kỹ thuật sinh học xử lý chất thải,2(0-0-4-4),2,6,0.6
,BF4162,TN Công nghệ lên men,2(0-0-4-4),2,6,0.6
,BF4163,TN Kỹ thuật DNA tái tổ hợp,2(0-0-4-4),2,6,1
,BF4164,TN Công nghệ enzyme,2(0-0-4-4),2,6,1
,BF4156,TN Thu nhận các hoạt chất sinh học từ thực vật,2(0-0-4-4),2,6,0.6
,BF4173,Quy hoạch thực nghiệm,2(2-0-0-4),2,2,0.7
,BF4174,Công nghệ sản phẩm lên men,2(2-0-0-4),2,2,0.7
,BF4175,Công nghệ sinh khối vi sinh vật,2(2-0-0-4),2,2,0.7
,BF4181,Thực tập kỹ thuật,2(2-0-6-4),2,4,0.7
,BF4191,Đồ án tốt nghiệp cử nhân,6(0-0-12-12),6,15,0.5
,BF4212,Enzym trong công nghệ thực phẩm,2(2-0-0-4),2,2,0.7
,BF4213,Bảo quản nông sản thực phẩm,2(2-0-0-4),2,2,0.7
,BF4214,TN chuyên ngành CNTP,3(0-0-6-6),3,9,1
,BF4215,Đồ án chuyên ngành CNTP,2(0-0-4-4),2,4,0.5
,BF4217,Công nghệ lạnh thực phẩm,2(1-2-0-4),2,3,0.8
,BF4311,Kiểm soát chất lượng VSV trong TP,2(1-0-2-4),2,4,0.8
