,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,TEX5012,Thực tập tốt nghiệp,4(0-0-8-16),4,10,0.5
,TEX5013,Thực tập tốt nghiệp,4(0-0-8-16),4,10,0.5
,TEX5111,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5
,TEX5112,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5
,TEX5113,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5
,BF3020,Hóa sinh thực phẩm,2(2-1-0-4),2,3,0.8
,BF3040,Vi sinh thực phẩm,2(2-1-1-6),2,4.5,0.6
,BF3060,Công nghệ môi trường đại cương,2(2-1-0-4),2,3,0.8
,BF3070,Kỹ thuật thực phẩm đại cương,3(3-0-0-6),3,3,0.8
,BF3080,Quá trình và thiết bị cơ học,3(3-1-0-6),3,4,0.8
,BF3090,Quá trình và thiết bị nhiệt,3(3-1-0-6),3,4,0.8
,BF3110,Quá trình và thiết bị chuyển khối,3(3-1-0-6),3,4,0.8
,BF3120,Quá trình và thiết bị sinh học,2(2-1-0-6),2,3,0.8
,BF3130,Quản lý chất lượng trong CNTP,3(3-1-0-6),3,4,0.7
,BF3140,Phụ gia thực phẩm,2(2-1-0-4),2,3,0.7
,BF3150,Bao bì thực phẩm,2(2-1-0-4),2,3,0.7
,BF3160,Dinh dưỡng an toàn thực phẩm,2(2-0-0-4),2,2,0.7
,BF3180,Phân tích cảm quan thực phẩm,3(2-1-1-6),3,4.5,0.7
,BF3190,Phân tích cơ lý hóa thực phẩm,3(2-1-1-6),3,4.5,0.7
,BF3200,Phân tích vi sinh vật thực phẩm,3(2-1-1-6),3,4.5,0.8
