,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT4901,Xử lý tín hiệu ngẫu nhiên,2(2-1-0-4),2,3,0.7
,IT4903,Nhập môn trí tuệ nhân tạo,2(2-1-0-4),2,3,0.7
,IT4904,Nhập môn tính toán lưới,2(2-1-0-4),2,3,0.7
,IT4913,Nhập môn hệ thống nhúng,2(2-1-0-4),2,3,0.7
,IT4915,Nhập môn công nghệ tác tử,2(2-1-0-4),2,3,0.7
,IT4916,Các kỹ thuật chuyển mạch,2(2-1-0-4),2,3,0.7
,IT4921,Các giao thức định tuyến,2(2-1-0-4),2,3,0.7
,IT4922,Mạng thế hệ sau,2(2-1-0-4),2,3,0.6
,IT4923,Mạng công nghiệp,2(2-1-0-4),2,3,0.7
,IT4924,Tính toán di động,2(2-1-0-4),2,3,0.7
,IT4925,Mô phỏng các hệ thống truyền thông,2(2-1-0-4),2,3,0.7
,IT4927,Web thế hệ mới,2(2-1-0-4),2,3,0.7
,IT5000,Thực tập tốt nghiệp,4(0-0-8-16),4,10,0.5
,IT5100,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5
,FL3080,Phương pháp nghiên cứu khoa học,3(3-1-0-6),3,4,0.5
,FL3118,Tiếng Anh Kỹ thuật hạt nhân,2(2-0-0-4),2,2,0.7
,FL3240,Phong cách học tiếng Anh,2(2-1-0-4),2,3,0.7
,FL3340,Đối chiếu ngôn ngữ,2(2-1-0-4),2,3,0.6
,FL3550,Phong cách học tiếng Việt,2(2-1-0-4),2,3,0.7
,FL3560,Lý thuyết Tiếng Việt,2(2-0-0-4),2,2,0.7
