,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,TEX5154,Tạo mẫu sản phẩm da giầy,2(1-2-0-4),2,3,0.7
,TEX5144,Đồ án phát triển sản phẩm da giầy,3(0-0-6-6),3,6,0.5
,TEX5331,Bông phế và ứng dụng,2(2-0-0-4),2,2,0.7
,TEX5301,Thiết kế công nghệ dệt và sản xuất sản phẩm dệt kim,2(2-0-0-4),2,2,0.7
,TEX5311,Máy dệt kim,2(2-0-0-4),2,2,0.7
,TEX5203,Công nghệ hoàn tất vật liệu và sản phẩm dệt may đặc biệt,2(2-0-0-4),2,2,0.7
,TEX5213,Cơ sở hoá học vật liệu dệt,2(2-0-0-4),2,2,0.7
,TEX5223,Vật liệu dệt kỹ thuật cơ bản,2(2-0-0-4),2,2,0.7
,TEX5233,Chất trợ hóa học ngành dệt,2(2-0-0-4),2,2,0.7
,IT5410,Nền tảng AI tạo sinh,3(3-1-0-6),3,4,0.5
,CH5405,Hóa học và Công nghệ đất hiếm,2(2-1-0-4),2,3,0.7
,CH5406,Hóa học vật liệu nano,2(2-1-0-4),2,3,0.7
,CH5407,Màng phủ vô cơ,2(2-1-0-4),2,3,0.7
,MSE5611,Ăn mòn và bảo vệ vật liệu,2(2-1-0-4),2,3,0.7
,CH5307,Ăn mòn và bảo vệ vật liệu trong môi trường khí quyển,2(2-1-0-4),2,3,0.7
,MSE5610,An toàn công nghiệp và KT môi trường,3(3-0-0-6),3,3,0.7
,MI5020,An toàn máy tính,3(3-1-0-6),3,4,0.7
,CH5360,Anh văn KHKT,2(2-1-0-4),2,3,0.7
,CH5364,AutoCAD cho thiết kế xây dựng nhà máy silicat,2(2-1-0-4),2,3,0.7
,EE4231,Bảo dưỡng công nghiệp,2(2-1-0-4),2,3,0.5
