,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,TEX4495,Thiết kế và công nghệ sản xuất giầy,3(3-1-0-6),3,4,0.6
,TEX4505,Thiết kế và công nghệ sản phẩm da,2(2-1-0-4),2,3,0.6
,TEX4116,Thiết kế sản phẩm vải dệt kim,2(2-1-0-4),2,3,0.7
,TEX4106,Thực hành phân tích và thiết kế vải I,2(0-0-4-4),2,4,0.5
,TEX4066,Nguyên lý tạo màu sản phẩm dệt may,2(2-0-0-4),2,2,0.7
,TEX4076,Phát triển ý tưởng hoa văn,2(1-2-0-4),2,3,0.7
,TEX4900,Thực tập kỹ thuật,2(0-0-4-8),2,4,0.5
,TEX4910,Đồ án tốt nghiệp cử nhân,6(0-0-12-24),6,15,0.5
,TEX4951,Đồ án Thiết kế dây chuyền dệt kim,3(0-0-6-12),3,6,0.5
,TEX4923,Đồ án thiết kế phòng thí nghiệm trong nhà máy nhuộm-hoàn tất,3(0-0-6-12),3,6,0.5
,TEX5333,Thiết kế nhà máy nhuộm – In hoa – Hoàn tất sản phẩm dệt,2(2-1-0-4),2,3,0.7
,ET4551,An toàn trong kỹ thuật y sinh,2(2-1-0-4),2,3,0.7
,ET3167,Cấu trúc dữ liệu y sinh,2(2-1-0-4),2,3,0.7
,BF2601,Hóa sinh y sinh,3(2-1-1-6),3,4.5,0.6
,BF3601,Sinh học tế bào và miễn dịch học,3(2-1-1-6),3,4.5,0.6
,BF3602,Sinh học phân tử,3(2-1-1-6),3,4.5,0.6
,ET4121,Thiết bị điện tử y sinh I,3(3-0-1-6),3,4.5,0.7
,ET4650,Thông tin y tế,3(3-1-0-6),3,4,0.7
,BF4601,Công nghệ tế bào và mô,3(2-1-0.5-6),3,3.5,0.6
,BF4602,Phát triển sinh phẩm y tế,3(2-1-0.5-6),3,3.5,0.6
