,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MSE4507,Mô phỏng mức nguyên tử,3(2-1-1-6),3,4.5,0.7
,TEX4415,Mỹ thuật trang phục,2(1-2-0-4),2,3,0.5
,ET3901,Thông tin vô tuyến,3(3-0-1-6),3,4.5,0.7
,ET4091,Kỹ thuật siêu cao tần,3(3-1-0-6),3,4,0.7
,IT3082E,Computer Network,2(2-0-0-4),2,2,0.7
,IT3292E,Database,2(2-0-0-4),2,2,0.5
,IT3102E,Object-Oriented Language and Theory (Java),3(2-0-2-6),3,5,0.6
,IT3282E,Computer Architecture,2(2-0-0-4),2,2,0.7
,IT3022,Toán rời rạc,2(2-0-0-4),2,2,0.7
,IT3072,Hệ điều hành,2(2-0-0-4),2,2,0.7
,IT3082,Mạng máy tính,2(2-0-0-4),2,2,0.7
,IT3240,Lập trình C (nâng cao),2(0-0-4-4),2,6,0.7
,IT4082,Kỹ thuật phần mềm,2(2-1-0-4),2,3,0.6
,CH4259,Nhiệt động kỹ thuật hóa học,3(3-1-0-6),3,4,0.7
,EE5143,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5
,FL1140,Kỹ năng thuyết trình tiếng Anh,2(3-0-0-4),2,3,0.7
,MI3093,Cơ sở dữ liệu,3(3-1-0-6),3,4,0.7
,MI4133,Đồ án môn học chuyên ngành,1(0-1-0-4),1,2,1
,MI4173,Các mô hình ngẫu nhiên và ứng dụng,3(3-1-0-6),3,4,0.7
,MI4243,CĐ4: Một số PP toán học trong tài chính,2(2-1-0-4),2,3,0.7
