,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,ME4054,Thiết bị hàn I,2(2-1-0.5-4),2,4,0.6
,ME4055,Công nghệ tạo hình tấm,2(2-0-1-4),2,3.5,0.7
,ME4056,CN gia công SP chất dẻo &Composite,3(3-0-0-6),3,3,0.7
,ME4060,Lý thuyết ô tô II,2(2-0-0-4),2,2,0.7
,ME4061,Cơ học giải tích,2(2-1-0-4),2,3,0.7
,ME4062,Máy công cụ,2(2-0-1-4),2,3.5,0.7
,ME4063,Kỹ thuật vi cơ,2(2-1-0-4),2,3,0.7
,ME4064,Bảo đảm chất lượng hàn,2(2-0-1-4),2,3.5,0.6
,ME4065,Công nghệ tạo hình khối,2(2-0-1-4),2,3.5,0.7
,ME4066,CN chế tạo SPCD và composite II,2(2-1-0-4),2,3,0.7
,ME4070,Thiết kế tính toán ô tô,3(3-1-0-6),3,4,0.7
,ME4071,Phương pháp số và công cụ phần mềm,2(2-1-0-4),2,3,0.7
,ME4072,Điều khiển PLC cho CĐT,2(2-1-0-4),2,3,0.6
,ME4073,Kỹ thuật xử lý tín hiệu đo,2(2-0-1-4),2,3.5,0.7
,ME4074,Vật liệu hàn,2(2-0-1-4),2,3.5,0.6
,ME4075,Ma sát trong GCAL,2(2-1-0-4),2,3,0.7
,ME4076,Thiết bị dây chuyền đùn chất dẻo,2(2-1-0-4),2,3,0.7
,ME4080,"Sử dụng, sửa chữa ô tô",3(3-0-1-6),3,4.5,0.6
,ME4081,Dao động đàn hồi,2(2-1-0-4),2,3,0.7
,ME4082,Công nghệ CNC,2(2-0-1-4),2,3.5,0.7
