,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT4175,Xử lý tín hiệu số,2(2-1-0-4),2,3,0.7
,IT4165,Vi xử lý,3(3-1-0.5-6),3,5,0.7
,IT4075,Lý thuyết ngôn ngữ và phương pháp dịch,2(2-1-0-4),2,3,0.7
,IT4045,Trí tuệ nhân tạo,3(3-1-0-6),3,4,0.7
,HE4241,Phần nhiệt nhà máy điện,2(2-1-0-4),2,3,0.7
,ET3499,Kỹ thuật vi xử lý,2(2-0-1-4),2,3.5,0.7
,IT1110,Tin học đại cương,4(3-1-1-8),4,5.5,0.5
,IT1130,Tin học đại cương,2(1-0-2-4),2,4,0.5
,IT2000,Nhập môn CNTT và TT,3(2-0-2-6),3,5,0.5
,IT2001,Nhập môn KTMT & TT,3(2-0-2-6),3,5,0.5
,ME2011,Đồ họa kỹ thuật I,3(3-1-0-6),3,4,0.7
,ME2015,Đồ họa kỹ thuật cơ bản,3(3-1-0-6),3,4,0.7
,ME2110,Nhập môn kỹ thuật cơ khí,2(2-0-1-4),2,3.5,0.7
,ME2142,Cơ học kỹ thuật,4(3-2-0-8),4,5,0.7
,ME2210,Nhập môn cơ học kỹ thuật,2(2-0-1-3),2,3.5,0.5
,MI1150,Đại số đại cương,3(3-1-0-6),3,4,0.7
,MI1160,Toán rời rạc,3(3-1-0-6),3,4,0.7
,MI2060,Cơ sở giải tích hàm,3(3-1-0-6),3,4,0.5
,MSE3206,Pha và quan hệ pha,3(3-1-0-6),3,4,0.75
,MSE3216,Cơ học vật liệu,4(3-1-0-8),4,4,0.9
