,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,ME4160,Mô hình hóa và mô phỏng các HT động lực,3(3-1-0-6),3,4,0.7
,ME4163,Đo lường tự động trong chế tạo cơ khí,2(2-1-0-4),2,3,0.7
,ME4164,Đồ án công nghệ hàn nóng chảy và hàn vảy,1(0-2-0-2),1,2,1
,ME4262,Ứng dụng CAD/CAM/CAE và CNC trong gia công,2(2-0-0-4),2,2,0.7
,ME4282,Máy CNC và Rôbốt công nghiệp,2(2-0-1-4),2,3.5,0.6
,ME4291,Lập trình mô phỏng robot và các hệ cơ điện tử,2(2-1-0-4),2,3,0.7
,ME4302,Cảm biến đo lường và xử lý tín hiệu,2(2-1-0-4),2,3,0.7
,ME4312,Tin học ứng dụng,2(2-1-0-4),2,3,0.7
,ME4352,Phương pháp xây dựng bề mặt cho CAD/CAM,2(2-1-0-4),2,3,0.7
,ME4362,Thiết kế máy trên cơ sở độ tin cậy và tuổi thọ,2(2-1-0-4),2,3,0.7
,ME4402,Đánh giá tính gia công của vật liệu,2(2-1-0-4),2,3,0.7
,ME4422,Mô hình hóa và đánh giá hệ thống SXTĐ,2(2-1-0-4),2,3,0.7
,ME4490,Thiết bị an toàn và tiện nghi trên ô tô,2(2-0-0-4),2,2,0.7
,ME4867,Chuyên đề I: Các HT truyền lực trên Ô tô,1(1-0-0-2),1,1,1
,ME4890,Cơ sở thiết kế ô tô và xe chuyên dụng,3(3-1-0-6),3,4,0.7
,ME4967,Chuyên đề II: Các HTĐK hiện đại trên Ô tô,1(1-0-0-2),1,1,1
,ME4987,Chuyền đề III: Các HTTT&TT hiện đại trên Ô tô,1(1-0-0-2),1,1,1
,ME4990,Cơ điện tử trên ô tô và xe chuyên dụng I,3(3-1-0-6),3,4,0.7
,ME4997,Cơ điện tử trên ô tô và xe chuyên dụng II,3(3-1-0-6),3,4,0.7
,EE3379,Tự động hoá dụng cụ đo chất lượng môi trường,2(2-1-0-6),2,3,1
