,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,PH4130,Vật liệu polyme,2(1-1-1-4),2,3.5,0.7
,PH4200,Cơ sở vật lý môi trường,2(2-1-0.5-4),2,4,0.7
,PH4211,Phương pháp thực nghiệm hạt nhân I,2(2-0-1.5-4),2,4,0.7
,PH4212,Phương pháp thực nghiệm hạt nhân II,2(2-0-1.5-4),2,4,0.7
,PH4221,Điện tử hạt nhân I,2(2-0-1.5-4),2,4,0.7
,PH4222,Điện tử hạt nhân II,2(2-0-1.5-4),2,4,0.7
,PH4230,Thực tập kỹ thuật,3(0-0-6-12),3,6,0.5
,PH4240,Vật lý nơtrôn,2(2-1-0.5-4),2,4,0.7
,PH4251,Kỹ thuật vật lý môi trường I,2(2-0-1.5-4),2,4,0.7
,PH4252,Kỹ thuật vật lý môi trường II,2(2-1-0.5-4),2,4,0.7
,PH4260,Lò phản ứng và nhà máy điện hạt nhân,2(2-1-0-4),2,3,0.7
,PH4270,Bảo vệ an toàn bức xạ,2(2-1-0.5-4),2,4,0.7
,PH4280,Kỹ thuật máy gia tốc và ứng dụng,2(2-1-0.5-4),2,4,0.7
,PH4290,Xác định liều lượng bức xạ,2(2-1-0.5-4),2,4,0.7
,PH4300,Kiểm tra không phá mẫu,2(2-1-0.5-4),2,4,0.7
,PH4410,Tin học vật lý nâng cao,3(2-1-1-6),3,4.5,0.7
,PH4430,Chuyên đề vật lý kỹ thuật,3(3-0-2-4),3,6,0.7
,PH4440,Phương pháp Monte-Carlo,2(1-1-1-4),2,3.5,0.7
,PH4450,Thiết kế mạch điện tử,3(2-1-1-6),3,4.5,0.7
,PH4460,Mô phỏng trong vật lý,2(1-1-1-4),2,3.5,0.7
