,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,ME6384,Công nghệ dập xung điện,2(2-0-0-4),2,2,0.7
,ME6382,Công nghệ dập tạo hình đặc biệt,2(2-0-1-4),2,3.5,0.7
,ME6381,Công nghệ uốn lốc Profile,3(3-1-0-6),3,4,0.7
,ME6383,Công nghệ dập tạo hình Micro,3(3-1-0-6),3,4,0.7
,ME5422,Tối ưu hóa công nghệ hàn,2(2-1-0-4),2,3,0.7
,ME5425,Công nghệ hàn vật liệu phi kim,2(2-0-1-4),2,3.5,0.7
,ME6427,Xử lý nhiệt khi hàn,2(2-1-0-4),2,3,0.7
,ME6428,Thiết bị hàn tiên tiến,2(2-1-0-4),2,3,0.7
,ME6396,Lý thuyết đàn hồi và cơ học phá hủy,3(3-1-0-6),3,4,0.7
,ME5817,Phương pháp số ứng dụng,2(2-1-0-4),2,3,0.7
,ME5319,CAD/CAM-CNC,2(2-1-0-4),2,3,0.7
,ME5150,Đồ án kỹ sư,9(0-0-18-36),9,22.5,0.5
,ME5182,Đồ án công nghệ chế tạo máy,3(0-0-6-6),3,6,0.5
,ME5183,Đồ án thiết kế khuôn dập chính xác,3(3-0-6-6),3,6,0.5
,ME5919,Công nghệ & thiết bị hàn vảy,2(2-0-1-4),2,3.5,0.7
,EV5141,Thí nghiệm xử lý nước và nước thải,2(1-0-2-4),2,6,0.7
,EV5138,Kỹ thuật xử lý khí thải công nghiệp,3(2-2-0-6),3,4,0.7
,EV5140,Thiết kế lò đốt chất thải,2(2-1-0-4),2,3,0.7
,EV5143,Xử lý chất thải bằng công nghệ sinh học,2(2-1-0-4),2,3,0.7
,EV5264,Quản trị dự án,2(2-0-0-4),2,2,0.7
