,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EV4128,Đồ án II-CNMT,2(0-4-0-4),2,4,0.5
,EV3398,Thực tập kỹ thuật,2(0-0-4-4),2,4,0.5
,EV4398,Đồ án tốt nghiệp,6(0-0-12-12),6,15,0.5
,EV3298,Thực tập kỹ thuật,2(0-0-4-4),2,4,0.5
,EV4298,Đồ án tốt nghiệp,6(0-0-12-12),6,15,0.5
,EV4237,Quan trắc môi trường,2(2-0-1-4),2,3.5,0.7
,EV4238,Đồ án II -QLMT,2(0-0-4-4),2,4,0.5
,FL4228,Nghiệp vụ biên phiên dịch,3(2-2-0-6),3,4,0.7
,FL1154,Tiếng Anh giao tiếp 2,3(2-2-0-6),3,4,0.5
,MS2300,Phương pháp luận trong nghiên cứu khoa học,2(2-1-0-4),2,3,0.7
,MS2301,Sinh thái học vật liệu polyme,2(2-1-0-4),2,3,0.7
,MS3300,Hoá học polyme,2(2-1-0-4),2,3,0.7
,MS3301,Thí nghiệm Hoá học polyme,1(0-0-2-2),1,3,0.7
,MS3302,Hoá lý polyme,2(2-1-0-4),2,3,0.7
,MS3303,Tuần hoàn tài nguyên không tái tạo,2(2-0-0-4),2,2,0.7
,MS4214,Sản xuất linh kiện bán dẫn và kiểm soát quy trình,2(2-0-0-4),2,2,0.6
,MS4218,Công nghệ màng mỏng,2(2-0-1-4),2,3.5,0.7
,MS4219,Công nghệ nano trong chuyển đổi năng lượng,2(2-0-1-4),2,3.5,0.7
,MS4220,Công nghệ tích trữ năng lượng,2(2-0-1-4),2,3.5,0.7
,MS4221,Linh kiện nano từ và spintronic,2(2-0-1-4),2,3.5,0.7
