,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,NE5103,Nhiên liệu và vật liệu hạt nhân,2(2-1-0-4),2,3,0.7
,NE5202,Kỹ thuật vật lý môi trường,3(2.5-1-0-6),3,5,0.7
,NE5203,Kỹ thuật kiểm tra không phá mẫu,3(2-1-1-6),3,4.5,0.7
,NE5204,Kỹ thuật hạt nhân trong y tế,2(2-1-0-4),2,3,0.7
,TE4510,Hệ thống điều khiên séc vô,2(2-1-0-4),2,3,0.7
,TE4520,Máy nén khí,2(2-1-0-4),2,3,0.7
,TE4650,Hệ thống tàu thủy,2(2-1-0-4),2,3,0.7
,TE4881,Khí động lực học II,3(2-1-1-4),3,4.5,0.7
,TE4891,Khí động đàn hồi,2(2-1-0-4),2,3,0.7
,TE5010,Lý thuyết ĐCĐT II,2(2-1-0-4),2,3,0.7
,TE5811,Máy bay trực thăng,3(3-0-0-4),3,3,0.7
,TEX5043,Kiểm tra chất lượng sản phẩm nhuộm-hoàn tất,2(2-1-0-4),2,3,0.7
,TEX5062,Nhân trắc học may mặc,2(2-0-0-4),2,2,0.7
,TEX5121,Máy dệt chuyên dùng,2(2-0-0-4),2,2,0.7
,BF5110,Độc tố học,2(2-1-0-4),2,3,0.7
,BF5510,Đồ án chuyên ngành II,2(0-2-0-4),2,4,0.7
,BF5960,Đồ án tốt nghiệp QLCL,9(0-0-18-18),9,22.5,0.5
,CH4151,Hóa học nước và ăn mòn kim loại,3(2-1-1-6),3,4.5,0.7
,CH5206,Đồ án chuyên ngành kỹ sư Hóa dầu,2(0-0-4-4),2,4,0.7
,CH5251,Hóa học polyme nâng cao,2(2-0-1-4),2,3.5,0.7
