,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,BF4312,Đánh giá cảm quan thực phẩm,2(1-0-2-4),2,4,0.7
,EE3766,Mạch giao diện máy tính,4(4-1-0-8),4,5,0.7
,ME3086,Công nghệ chế tạo máy,4(3-1-0.5-8),4,5,0.7
,ME4006,Thiết kế hệ thống điều khiển,4(3-1-0.5-8),4,5,0.7
,ME4176,Chuyển động và tự động hóa máy,4(3-1-1-8),4,5.5,0.7
,ME4186,Đồ án thiết kế II,3(2-1-0-6),3,6,0.5
,ME4216,Robot công nghiệp,2(1-1-0-4),2,2,0.7
,ME4226,Đạo đức người kỹ sư và bảo vệ môi trường,3(2-1-0-6),3,3,0.7
,IT4944,Hệ điều hành và quản trị mạng Linux theo chuẩn kỹ năng ITSS,2(0-0-4-4),2,6,0.7
,IT4945,Phát triển phần mềm theo chuẩn kỹ năng ITSS,2(0-0-4-4),2,6,0.5
,JP4010,TIếng Nhật CN 7,3(0-3-0-6),3,3,0.7
,CH4013,Chuyên đề 1,2(2-1-0-4),2,3,0.7
,IT3230,Lập trình C cơ bản,2(0-4-0-4),2,4,0.6
,IT3250,Đạo đức máy tính,2(2-0-0-4),2,2,0.7
,IT3312,Cấu trúc dữ liệu và giải thuật,2(2-0-0-4),2,2,0.7
,IT4592,Lý thuyết thông tin,2(2-0-0-4),2,2,0.7
,JP1130,Tiếng Nhật 3,5(0-10-0-10),5,10,0.7
,CH4023,Hóa bảo vệ thực vật,2(2-1-0-4),2,3,0.7
,MI3323,Lập trình hướng đối tượng,3(2-2-0-6),3,4,0.5
,MI3363,Thống kê toán học,2(2-1-0-4),2,3,0.7
