,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MSE5021,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5
,MSE5022,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5
,MSE5023,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5
,MSE5024,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5
,MSE5025,Đồ án tốt nghiệp,10(0-0-20-40),10,25,0.5
,EV3140,Kỹ thuật phản ứng,2(2-1-0-4),2,3,0.7
,EV3150,Hóa học môi trường,4(4-1-1-8),4,6.5,0.7
,EV3160,Hóa sinh môi trường,3(3-0-1-6),3,4.5,0.7
,EV3170,Vi sinh môi trường,3(3-0-1-6),3,4.5,0.7
,EV3180,Độc học môi trường,2(2-0-0.5-4),2,3,0.7
,EV3190,Thực tập nhận thức,3(0-0-6-10),3,6,0.5
,EV3301,Kỹ thuật bảo vệ môi trường công nghiệp,2(2-0-0-4),2,2,0.8
,EV3302,Kỹ thuật bảo vệ môi trường,2(2-0-0-4),2,2,0.8
,EV3304,Kỹ thuật môi trường công nghiệp,2(2-0-0-4),2,2,0.8
,EV3305,Môi trường và con người,2(2-0-0-4),2,2,0.8
,EV4110,Kỹ thuật kiểm soát ô nhiễm không khí,3(3-1-0-6),3,4,0.7
,EV4111,Kiểm soát ô nhiễm không khí,2(2-0.5-0-4),2,2.5,0.7
,EV4120,Kỹ thuật xử lý nước cấp,2(2-1-0-4),2,3,0.7
,EV4130,Kỹ thuật xử lý nước thải,3(3-2-0-6),3,5,0.7
,EV4131,Kiểm soát ô nhiễm nước,2(2-1-0-4),2,3,0.7
