,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,AC4130E,Lập trình game,2(2-1-0-4),2,3,0.7
,AC4140E,Lập trình web và ứng dụng di động,3(3-0-1-6),3,4.5,0.7
,ET4250E,Hệ thống viễn thông,3(3-1-0-6),3,4,0.7
,EV2251,Các quá trình cơ bản trong CNMT I,2(2-1-0-4),2,3,0.7
,IT4815E,Thiết kế và quản trị mạng IP,2(2-0-1-4),2,3.5,0.7
,ET4111,Kỹ thuật đo lường y sinh,3(3-0-1-6),3,4.5,0.6
,ME3031Q,Công nghệ chế tạo máy,3(3-0-1-6),3,4.5,0.7
,ME3072Q,Kỹ thuật đo,2(2-0-1-4),2,3.5,0.7
,ME3212Q,Chi tiết máy,2(2-0-1-4),2,3.5,0.6
,ME3215Q,Cơ sở máy CNC,3(3-0-1-6),3,4.5,0.7
,ET2030E,Ngôn ngữ lập trình,3(3-1-0-6),3,4,0.6
,ET2041E,Cấu kiện điện tử,3(3-0-1-6),3,4.5,0.6
,ET1016E,Nhập môn kỹ thuật y sinh,2(2-1-0-4),2,3,0.6
,ME3123,Thiết kế mỹ thuật công nghiệp,2(1-2-0-4),2,3,0.5
,ME3124,Thiết kế quảng bá sản phẩm,2(1-2-0-4),2,3,0.5
,CH2021,Đổi mới sáng tạo và khởi nghiệp,2(2-1-0-4),2,3,0.5
,FL1109,Tiếng Anh 3,2(0-2-2-4),0,5,0.7
,ME2112Q,Cơ học kỹ thuật I,2(2-1-0-4),2,3,0.7
,FL1110,Tiếng Anh 4,2(0-2-2-4),0,5,0.7
,ME2203Q,Nguyên lý máy,2(2-0-1-4),2,3.5,0.6
