,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT4161,Hệ thống máy tính,2(2-0-0-4),2,2,0.7
,IT4311,Mô hình hóa dữ liệu,2(2-0-0-4),2,2,0.7
,IT4401,Hệ thống thông tin trên Web,2(2-0-0-4),2,2,0.7
,IT4402,Thực hành lập trình Web,2(2-0-0-4),2,2,0.7
,BF2111,TN Hóa sinh,2(0-0-4-4),2,6,0.7
,BF2110,Hoá sinh,4(4-0-0-8),4,4,0.7
,JP4011,Tiếng Nhật chuyên ngành 5,3(0-3-0-6),3,3,0.7
,ICT1045,Tiếng Nhật 5,3(0-6-0-6),3,6,0.7
,BF4219,Kỹ thuật thực phẩm,3(3-0-0-6),3,3,0.7
,BF2112,Nhập môn KT sinh học,2(2-0-1-4),2,3.5,0.7
,BF3021,Hóa sinh thực phẩm,2(2-1-0-4),2,3,0.8
,BF2023,Nhập môn công nghệ thực phẩm,3(2-0-2-6),3,5,0.7
,BF3041,Vi sinh thực phẩm,2(2-1-1-6),2,4.5,0.6
,BF3131,Quản lý chất lượng trong CNTP,3(3-1-0-6),3,4,0.7
,BF3211,Pháp chuyên ngành I,2(2-1-0-4),2,3,0.7
,BF4961,Thực tập nhận thức,1(0-0-1.5-3),1,2.5,0.8
,CH3050,Hoá lý I,2(2-1-0-4),2,3,0.7
,CH3052,TN Hóa lý I,1(0-0-2-2),1,3,0.5
,CH3070,Hóa lý,3(2-1-2-6),3,6,0.7
,CH3120,Hóa vô cơ,3(3-1-0-6),3,4,0.5
