,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT4555Q,Các mô hình phần mềm,2(2-1-0-6),2,3,0.7
,IT4556Q,Các phương pháp phát triển phần mềm nhanh,2(2-1-0-6),2,3,0.7
,IT4557Q,Phát triển phần mềm hướng mô hình,2(2-1-0-6),2,3,0.7
,IT4590Q,Lý thuyết thông tin,2(2-1-0-4),2,3,0.7
,IT4610Q,Hệ phân tán,2(2-1-0-4),2,3,0.7
,IT4650Q,Thiết kế mạng Intranet,2(2-1-0-4),2,3,0.7
,IT4762Q,Ngữ nghĩa của các ngôn ngữ lập trình,2(2-1-0-4),2,3,0.7
,IT4782Q,Lập trình .NET,2(2-0-0-4),2,2,0.6
,IT4785Q,Lập trình cho thiết bị di động,2(2-0-0-4),2,2,0.7
,ME4052Q,Nguyên lý và dụng cụ cắt,2(2-1-0-4),2,3,0.7
,ME4062Q,Máy công cụ,2(2-0-1-4),2,3.5,0.7
,ME4082Q,Công nghệ CNC,2(2-1-0-4),2,3,0.7
,ME4088Q,Cơ sở máy CNC,2(2-0-1-4),2,3.5,0.7
,ME4092Q,Trang bị điện cho máy,2(2-1-0-4),2,3,0.7
,ME4093Q,Kỹ thuật laser,2(2-0-1-4),2,3.5,0.7
,ME4099Q,ĐA thiết kế hệ thống cơ khí,3(0-0-6-6),3,6,0.7
,ME4102Q,FMS & CIM,2(2-1-0-4),2,3,0.6
,ME4112Q,Tự động hoá sản xuất,2(2-0-1-4),2,3.5,0.7
,ME4115Q,Thiết kế và chế tạo khuôn,3(3-1-0-6),3,4,0.7
,ME4122Q,Các phương pháp gia công tinh,2(2-1-0-4),2,3,0.6
