,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,ME3011,Cơ học kỹ thuật 2,2(2-1-0-4),2,3,0.7
,HE2103,Kỹ thuật nhiệt,3(3-1-0-6),3,4,0.7
,PH3113,Vật lý chất rắn đại cương,2(2-1-0-4),2,3,0.7
,PH3123,Vật lý thống kê,2(2-1-0-6),2,3,0.7
,PH3153,Thực tập nhận thức,3(0-0-6-12),3,6,0.5
,PH4543,Các phương pháp tính toán số,2(2-1-0-4),2,3,0.7
,IT3xy6,Cơ sở thiết kế logic,3(2-1-0-6),3,3,0.7
,MI3130,Toán kinh tế,3(3-1-0-6),3,4,0.5
,MIL1130,QS chung và KCT bắn súng AK,0(3-0-2-8),0,5,0.7
,MSE2010,Nhập môn luyện kim và kỹ thuật vật liệu,3(2-2-0-6),3,4,0.7
,MSE2011,Nhập môn KH&KT vật liệu,3(2-2-0-6),3,4,0.7
,MSE2020,Nhiệt động học vật liệu,3(2-2-0-6),3,4,0.7
,PH1130,Vật lý đại cương III,3(2-1-1-6),3,4.5,0.7
,PH1131,Vật lý đại cương III,2(2-0-1-4),2,3.5,0.7
,PH1204,Vật lý điện tử,2(2-1-0-4),2,3,0.7
,PH2010,Nhập môn vật lý kỹ thuật,3(2-0-2-6),3,5,0.7
,TE2000,Nhập môn kỹ thuật cơ khí động lực,2(1-0-3-4),2,5.5,0.7
,TE2004,Nhập môn kỹ thuật tàu thuỷ,2(1-0-3-4),2,5.5,0.7
,TE2801,Nhập môn kỹ thuật hàng không,3(2-0-2-6),3,5,0.7
,TE3601,Kỹ thuật thủy khí,3(2-1-1-6),3,4.5,0.7
