,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MI4374,"Thiết kế, cài đặt và quản trị mạng",2(2-0-1-4),2,3.5,0.5
,MI4414,Quản trị dự án CNTT,2(2-1-0-4),2,3,0.5
,PH2020,Technical Writing and Presentation,3(3-0-0-6),3,3,0.7
,PH3081,Cảm biến đo lường và điều khiển,3(2-1-1-6),3,4.5,0.7
,PH3281,Kiểm tra không phá hủy vật liệu,2(2-0-1-4),2,3.5,0.7
,PH3371,Pin mặt trời,3(2-1-1-6),3,4.5,0.7
,PH3430,Cơ sở năng lượng tái tạo,3(3-0-0-6),3,3,0.7
,PH3440,Vật liệu tích trữ và biến đổi năng lượng,2(2-0-1-4),2,3.5,0.7
,PH3450,Công nghệ chiếu sáng rắn,2(2-0-1-4),2,3.5,0.7
,PH3460,Lập trình ứng dụng,3(2-1-1-6),3,4.5,0.7
,PH3470,Cơ sở vật lý và công nghệ nano,3(2-1-1-6),3,4.5,0.7
,PH3480,Vật liệu điện tử,2(2-0-1-4),2,3.5,0.7
,PH3490,Kỹ thuật phân tích vật lý,3(2-1-1-6),3,4.5,0.7
,PH4000,Thực tập kỹ thuật,2(0-0-4-4),2,4,0.7
,PH4071,Công nghệ vi điện tử,3(2-1-1-6),3,4.5,0.7
,PH4451,Thiết kế mạch điện tử,2(2-0-1-4),2,3.5,0.7
,PH4661,Vật lý laser,3(2-1-1-6),3,4.5,0.7
,PH4731,Quang tử,3(2-1-1-6),3,4.5,0.7
,PH4740,Mô phỏng hệ vật liệu y sinh,3(2-1-1-6),3,4.5,0.7
,PH4750,Thiết bị y tế,2(2-0-0-4),2,2,0.7
