,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT4620,Xử lý dữ liệu đa phương tiện,2(2-1-0-4),2,3,0.7
,IT4650,Thiết kế mạng Intranet,2(2-1-0-4),2,3,0.7
,IT4660,Quản trị cơ sở dữ liệu phân tán,2(2-0-1-4),2,3.5,0.7
,IT4670,Đánh giá hiệu năng mạng,2(2-1-0-4),2,3,0.7
,IT4680,Truyền thông đa phương tiện và ứng dụng,2(2-0-1-4),2,3.5,0.7
,IT4690,Mạng không dây và truyền thông di động,2(2-1-0-4),2,3,0.7
,IT4700,Các hệ thống thông tin vệ tinh,2(2-1-0-4),2,3,0.7
,IT4751,Ngôn ngữ mô hình hóa UML,2(2-1-0-4),2,3,0.7
,IT4752,Tính toán song song,2(2-1-0-4),2,3,0.7
,IT4753,Nhâp môn học máy,2(2-1-0-4),2,3,0.7
,IT4754,Tìm kiếm cục bộ dựa trên ràng buộc,2(2-1-0-4),2,3,0.6
,IT4755,Hệ chuyên gia,2(2-1-0-4),2,3,0.7
,IT4761,Nhập môn khai phá dữ liệu,2(2-1-0-4),2,3,0.7
,IT4762,Ngữ nghĩa của ngôn ngữ lập trình,2(2-1-0-4),2,3,0.7
,IT4763,Tối ưu hoá tổ hợp,2(2-1-0-4),2,3,0.7
,IT4764,Nhập môn hệ trợ giúp quyết định,2(2-1-0-4),2,3,0.7
,IT4771,Sinh – Tin học,3(3-1-0-6),3,4,0.7
,IT4772,Xử lý ngôn ngữ tự nhiên,3(3-1-0-6),3,4,0.6
,IT4773,Cơ sở thuật toán trong trí tuệ nhân tạo,3(3-1-0-6),3,4,0.7
,IT4774,Nhập môn nén dữ liệu,3(3-1-0-6),3,4,0.7
