,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MSE4621,Vật liệu compozit,3(2-2-0-6),3,4,0.7
,MSE4631,Vật liệu nano trong hàng không và vận tải,3(2-2-0-6),3,4,0.7
,MSE4641,Công nghệ bề mặt và màng mỏng,3(2-1-1-6),3,4.5,0.7
,MSE4651,Vật liệu vô định hình,2(2-1-0-4),2,3,0.7
,MSE4701,Công nghệ vật liệu polyme – compozit,3(3-0-1-6),3,4.5,0.7
,MSE4711,Hóa học các chất tạo màng và sơn,3(3-0-1-6),3,4.5,0.7
,MSE4721,Công nghệ cao su,3(3-0-1-6),3,4.5,0.7
,MSE4731,Máy và thiết bị gia công nhựa nhiệt dẻo,3(3-0-1-6),3,4.5,0.7
,MSE4741,Kỹ thuật sản xuất chất dẻo,4(4-1-0-6),4,5,0.7
,MSE4801,Vật lý và Vật liệu của bán dẫn,3(2-2-0-6),3,4,0.7
,MSE4812,Vật liệu và linh kiện quang điện tử và quang tử,3(2-2-0-6),3,4,0.7
,MSE4821,Công nghệ chế tạo vật liệu và linh kiện điện tử nano,2(2-1-0-4),2,3,0.7
,MSE4831,Thiết kế và chế tạo linh kiện vi cơ điện tử,2(2-1-0-4),2,3,0.7
,MSE4841,Từ học và vật liệu từ,2(2-1-0-4),2,3,0.7
,MSE4851,Mô phỏng linh kiện điện tử và quang điện tử,2(2-1-0-4),2,3,0.7
,MSE4861,Thực tập chế tạo vật liệu và linh kiện điện tử nano,2(2-1-0-4),2,4,0.7
,MSE4901,Điện tử thân thiện với môi trường,3(2-2-0-6),3,4,0.7
,MSE4910,Cơ sở về các quá trình năng lượng tái tạo,3(2-2-0-6),3,4,0.7
,MSE4920,Thiết kế và ứng dụng vật liệu sinh học,2(2-1-0-4),2,3,0.7
,MSE4930,Khoa học và công nghệ pin và tế bào nhiên liệu.,2(2-1-0-4),2,3,0.7
