,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EE4420,Điều khiển mờ và mạng nơron,3(3-0-0-6),3,3,0.7
,EE4439,Điều khiển hệ điện cơ,4(4-0-1-8),4,5.5,0.7
,EE4442,Điều khiển hệ thống năng lượng tái tạo,2(2-0-0-4),2,2,0.7
,EE4540,Điều khiển máy CNC,2(2-1-0-4),2,3,0.7
,IT4501,Đảm bảo chất lượng Phần mềm,2(2-1-0-4),2,3,0.6
,IT4846,Công nghệ tác tử,2(2-1-0-4),2,3,0.7
,ME4029,Công nghệ phun phủ chất dẻo,2(2-0-0-4),2,2,0.7
,MI5030,Điều khiển tối ưu,3(3-1-0-6),3,4,0.7
,MSE4151,Cơ sở thiết kế nhà máy gang thép,2(2-1-0-0),2,3,0.7
,MSE4214,Công nghệ và thiết bị đúc,3(3-0-0-6),3,3,0.7
,MSE4215,Công nghệ xử lý nhiệt luyện,3(3-0-0-6),3,3,0.7
,MSE4216,Công nghệ nấu luyện hợp kim,3(3-0-0-6),3,3,0.7
,MSE4218,Công nghệ cán,3(3-0-0-6),3,3,0.7
,MSE4251,Cơ sở thiết kế nhà máy luyện kim màu,2(2-0-0-4),2,2,0.7
,MSE5614,Cơ sở thiết kế nhà máy luyện kim,2(2-0-0-4),2,2,0.7
,MSE5615,Công nghệ và thiết bị đúc phôi thép,2(2-0-0-4),2,2,0.7
,MSE5620,Công nghệ và thiết bị luyện thép,3(3-0-0-6),3,3,0.7
,MSE5710,Công nghệ xử lý bề mặt,3(3-0-0-6),3,3,0.7
,MSE5711,Cơ sở thiết kế xưởng đúc và nhiệt luyện,2(2-0-0-4),2,2,0.7
,MSE5810,Công nghệ và thiết bị LK bột,3(3-0-0-6),3,3,0.7
