,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,BF3818,Đồ án II – Công nghệ thực phẩm,2(0-0-4-4),2,4,0.7
,BF3811,Nguyên liệu và phụ gia thực phẩm,2(2-0-0-4),2,2,0.7
,BF3819,Công nghệ sản xuất thực phẩm,4(4-0-0-8),4,4,0.7
,BF3813,Bảo quản thực phẩm,2(2-0-0-4),2,2,0.7
,BF3840,Hệ thống Quản lý chất lượng thực phẩm,2(2-0-0-4),2,2,0.7
,BF4710,Thí nghiệm chuyên ngành CNTP,2(0-0-4-4),2,6,0.7
,BF4801,Thực tập công nghiệp,12(0-0-24-24),12,24,0.5
,BF4800,Đồ án tốt nghiệp cử nhân,6(0-0-12-12),6,15,0.5
,ET4021,Xử lý số tín hiệu,3(3-0-1-6),3,4.5,0.7
,IT4069,Lập trình mạng,3(3-0-1-6),3,4.5,0.7
,IT3921,Đồ án II: Phân tích thiết kế hệ thống,3(0-0-6-6),3,6,0.5
,EM3199,Đồ án ứng dụng Quản trị học vào kinh doanh,1(0-0-2-4),1,2,1
,CH3474,Kỹ thuật hóa học đại cương,2(2-1-0-4),2,3,0.7
,ET2041,Cấu kiện điện tử,3(3-0-1-6),3,4.5,0.7
,ET4011,Đồ án II,2(0-0-4-4),2,4,0.7
,ET4610,Điện tử công suất,3(3-1-0-6),3,4,0.7
,ET4911,Đồ án tốt nghiệp cử nhân,6(0-0-12-12),6,15,0.5
,ET4910,Thực tập công nghiệp,12(0-0-24-24),12,24,0.5
,IT3650,Lập trình Java,3(0-0-6-6),3,6,0.7
,IT3660,Lập trình Android,3(0-0-6-6),3,6,0.7
