,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MSE5124,Vận hành lò cao,3(2-2-0-6),3,4,0.7
,MSE5220,Công nghệ tạo hình vật liệu bột và Compozit,3(2-1-0-6),3,3,0.7
,MSE5226,Đồ án chuyên ngành I (Thiết bị tạo hình),3(1-4-0-6),3,6,0.5
,MSE5317,Đúc hợp kim mầu,2(2-1-0-4),2,3,0.7
,MSE5318,Đúc gang và thép,2(2-1-0-4),2,3,0.7
,MSE5319,Đồ án chuyên ngành I,2(0-4-0-4),2,4,0.5
,MSE5401,Vật liệu Ceramic,3(3-0-1-6),3,3,0.7
,ME3013,Cơ học kỹ thuật 3,2(2-1-0-4),2,3,0.7
,ME3062,Cơ sở thiết kế máy 2,2(2-1-0-4),2,3,0.7
,MSE5140,Vật liệu chịu lửa trong luyện kim,2(2-0-0-4),2,2,0.7
,MSE5150,Mô hình hóa và điều khiển quá trình luyện kim,3(3-0-0-6),3,3,0.7
,HE5025,Công nghệ nhiên liệu và thiết bị cháy,2(2-1-0-4),2,3,0.7
,HE5005,Ứng dụng mô phỏng CFD trong kỹ thuật năng lượng,2(2-1-0-4),2,3,0.7
,HE5406,Thiết kế thiết bị bay hơi và ngưng tụ vi kênh,2(2-1-0-6),2,3,0.7
,HE5306,Đồ án thiết kế hệ thống lạnh công nghiệp,3(0-0-6-6),3,6,0.5
,TE5064,Đồ án chuyên ngành ôtô 2 (Ô tô 2),3(0-0-6-6),3,6,0.5
,MSE5419,Lập dự án và thiết kế xưởng luyện kim,2(2-0-0-4),2,2,0.7
,MSE5424,Đồ án chuyên ngành I,3(0-0-6-6),3,6,0.5
,MSE5501,Quản trị dự án công nghiệp,2(2-0-0-6),2,2,0.7
,MSE5517,Nhiệt luyện hợp kim nhẹ,3(2-2-0-4),3,4,0.7
