,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EM4351F,Khóa luận tốt nghiệp, ,8,20,0.7
,EM4351Q,Khóa luận tốt nghiệp,6(0-0-12-12),6,15,0.5
,EM4410Q,Sản xuất tinh gọn,2(2-1-0-4),2,3,0.5
,EM4411Q,Kinh tế kỹ thuật,3(3-1-0-6),3,4,0.5
,EM4412F,"Quản lý công nghiệp, chất lượng", ,3,4,0.7
,EM4412Q,Quản trị chất lượng,3(3-1-0-6),3,4,0.5
,EM4413F,Quản trị nhân lực, ,2,3,0.7
,EM4413Q,Quản trị nhân lực (Eng),3(3-1-0-6),3,4,0.6
,EM4415Q,Quản trị công nghệ,2(2-1-0-4),2,3,0.6
,EM4416F,Quản trị chiến lược, ,2,3,0.7
,EM4416Q,Quản trị chiến lược,3(2-2-0-6),3,4,0.5
,EM4418Q,Quản trị sản xuất,3(2-2-0-6),3,4,0.6
,EM4419Q,Hệ thống sản xuất tích hợp máy tính,3(3-1-0-6),3,4,0.5
,EM4420Q,Quản lý bảo trì công nghiệp,2(2-1-0-4),2,3,0.5
,EM4421Q,Mô hình ra quyết định,2(2-1-0-4),2,3,0.6
,EM4422F,Mô phỏng quản lý, ,2,3,0.7
,EM4423Q,Thiết kế hệ thống sản xuất,2(2-1-0-4),2,3,0.5
,EM4424Q,"Mô phỏng hệ thống sản xuất, dịch vụ",3(3-1-0-6),3,4,0.5
,EM4426Q,Lập kế hoạch và điều độ sản xuất,3(2-2-0-6),3,4,0.5
,EM4429Q,Quản trị mua sắm,2(2-1-0-4),2,3,0.5
