,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,BF5514,Công nghệ sản phẩm giàu protein/ lipid (CN Thịt/Thủy sản/Sữa/ dầu béo),3(3-0-1-6),3,4.5,0.7
,BF5515,Công nghệ sản phẩm nhiệt đới (chè/caphe cacao/chất thơm/thuốc lá),3(3-0-1-6),3,4.5,0.7
,BF5523,Thiết kế đảm bảo vệ sinh trong CNTP,2(1-2-0-4),2,3,0.7
,BF5688,Quản lý nguy cơ và an toàn thực phẩm,3(3-1-0-4),3,4,0.7
,BF5521,Đồ án QLCL,3(0-6-0-6),3,6,0.5
,BF5522,Phương pháp phân tích nhanh chất lượng TP,3(3-0-1-6),3,4.5,0.7
,BF5527,Kiểm định nguồn gốc TP,2(2-0-1-4),2,3.5,0.7
,BF5524,Tin học ứng dụng trong QLCL,2(2-1-0-4),2,3,0.7
,BF5535,Trang thiết bị điện cho Máy thực phẩm,2(2-0-0-4),2,2,0.7
,BF5531,Đồ án chuyên ngành II,3(0-6-0-6),3,6,0.5
,BF5526,Quản lý chất lượng toàn diện chuỗi cung ứng TP,3(2-2-0-6),3,4,0.7
,BF5518,Kiểm định qui trình đảm bảo vệ sinh trong sản xuất thực phẩm,2(2-1-0-4),2,3,0.7
,BF5543,Ứng dụng tin học trong thiết kế máy và thiết bị thực phẩm,2(2-1-0-4),2,3,0.7
,BF5532,Thiết kế các máy gia công cơ trong sản xuất thực phẩm,3(3-1-0-6),3,4,0.7
,BF5533,Thiết kế thiết bị truyền nhiệt chuyển khối trong sản xuất thực phẩm,4(3-1-1-8),4,5.5,0.7
,BF5534,Tích hợp hệ thống tự động điều khiển quá trình công nghệ,3(2-1-1-6),3,4.5,0.7
,BF5536,Cơ cấu chấp hành tự động thủy – khí,2(2-1-0-4),2,3,0.7
,BF5537,"Máy vận chuyển, định lượng và bao gói sản phẩm",2(2-1-0-4),2,3,0.7
,BF5538,Thiết kế hệ thống Bơm quạt máy nén,2(2-1-0-4),2,3,0.7
,BF5539,Thiết kế hệ thống lạnh và điều hòa Không Khí,2(2-1-0-4),2,3,0.7
