,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT4892Q,Phương pháp và công cụ đánh giá phần mềm,3(3-1-0-6),3,4,0.7
,IT4895Q,Công nghệ Web tiên tiến,2(2-1-0-6),2,3,0.7
,IT4898Q,"Multimedia, trò chơi và các hệ thống giải trí",2(2-1-0-4),2,3,0.7
,IT4899Q,Công nghệ tác tử,2(2-1-0-4),2,3,0.7
,IT4940Q,Project 3: Thiết kế và quản trị HTTT,3(0-0-6-12),3,6,0.7
,IT4991Q,Thực tập kỹ thuật,2(0-0-4-8),2,4,0.5
,IT5240Q,Đồ án tốt nghiệp,12(0-0-24-48),12,30,0.5
,IT5315Q,Đồ án tốt nghiệp kỹ sư (CNTT),12(0-0-24-24),12,30,0.5
,ME2011Q,Đồ họa kỹ thuật 1,3(3-1-0-6),3,4,0.7
,ME2012Q,Đồ họa kỹ thuật 2,3(3-1-0-6),3,4,0.7
,ME2026Q,Vẽ kỹ thuật,2(2-1-0-4),2,3,0.7
,ME2100Q,Nhập môn cơ điện tử,3(2-1-1-6),3,4.5,0.7
,ME2116Q,Kỹ năng trình bày,2(2-1-0-4),2,3,0.7
,ME2140Q,Cơ học kỹ thuật 1,3(2-2-0-4),3,4,0.7
,ME2822Q,Hệ thống điều khiển,3(3-1-0-6),3,4,0.7
,ME2823Q,Cơ khí đại cương,2(2-0-1-4),2,3.5,0.7
,ME3010Q,Cơ học kỹ thuật 2,3(2-2-0-4),3,4,0.7
,ME3036Q,Thực tập xưởng,2(0-0-4-4),2,4,0.7
,ME3040Q,Sức bền vật liệu 1,2(2-0-1-4),2,3.5,0.6
,ME3050Q,Sức bền vật liệu II,2(2-0-1-4),2,3.5,0.7
