,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MSE4269,Công nghệ tạo hình khối,3(2-1-1-6),3,4.5,0.7
,MSE4279,Dung sai và lắp ghép,2(2-0-0-4),2,2,0.7
,MSE4362,Xử lý số liệu và quy hoạch thực nghiệm,2(2-1-0-4),2,3,0.7
,MSE4372,Kỹ thuật mô phỏng số đúc,2(2-1-0-4),2,3,0.7
,MSE4017,Vật liệu Ceramic,2(2-0-1-6),2,3.5,0.7
,MSE5617,Vật liệu composite,2(2-0-1-6),2,3.5,0.7
,MSE4563,Mô phỏng số quá trình xử lý nhiệt,2(2-1-0-4),2,3,0.7
,MSE4572,Lý thuyết độ bền,2(2-1-0-4),2,3,0.7
,IT3323E,Compiler Construction,3(2-2-0-6),3,4,0.5
,IT4409E,Web technologies and e- Services,3(2-2-0-6),3,4,0.6
,IT4785E,Mobile Programming,2(2-1-0-4),2,3,0.6
,IT4441E,User Interface and User Experience,3(2-2-0-6),3,4,0.6
,IT4210E,Embedded Systems,3(3-0-1-6),3,4.5,0.6
,IT4735E,IoT and Applications,2(2-1-0-4),2,3,0.5
,IT4651E,IP Network Design and Implementation,3(2-0-2-6),3,5,0.5
,IT5125E,Bachelor Thesis,6(0-0-12-12),6,15,0.5
,MI1144,Đại số tuyến tính,3(2-2-0-6),3,4,0.5
,EE4020E,Ngắn mạch trong hệ thống điện,3(3-1-0-6),3,4,0.7
,EE4040E,Bảo vệ và điều khiển hệ thống điện,3(3-1-1-6),3,5.5,0.7
,EE4116E,Tự động hóa hệ thống điện,3(3-1-0-6),3,4,0.7
