,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,BF4603,Ứng dụng của vật liệu sinh học trong chữa trị bệnh,3(2-2-0-6),3,4,0.7
,BF4608,Quản lý chất lượng trong KTYS,3(3-0-0-6),3,3,0.7
,BF4604,Kỹ thuật phân tích y sinh,3(2-1-0.5-6),3,3.5,0.6
,BF4605,Kỹ thuật chẩn đoán phân tử,3(2-1-0.5-6),3,3.5,0.6
,ET4924,Đồ án nghiên cứu Cử nhân,8(0-0-16-32),8,20,0.5
,IT5327,Hệ thống xác thực sinh trắc,2(2-1-0-4),2,3,0.7
,MI1133E,Giải tích III,3(2-2-0-6),3,4,0.5
,CLG250,Tiếng Anh English Discoveries 1,4(4-2-0-8),0,0,1
,CLG450,Tiếng Anh English Discoveries 4,4(4-2-0-8),0,0,1
,TEX5106,Đồ án thiết kế sản phẩm dệt may,3(0-0-6-6),3,6,0.5
,TEX5116,Thiết kế sợi phức hợp,2(1-2-0-4),2,3,0.5
,TEX5126,Thiết kế vải dệt thoi phức tạp,2(1-2-0-4),2,3,0.6
,TEX5136,Thiết kế sản phẩm dệt kim định hình,2(1-2-0-4),2,3,0.6
,TEX5146,Thực hành phân tích và thiết kế vải 2,2(0-0-4-4),2,4,0.5
,TEX5156,Thiết kế hoàn tất sản phẩm dệt may,2(2-0-0-4),2,2,0.7
,TEX5166,Thiết kế mỹ thuật hoa văn,2(1-2-0-4),2,3,0.6
,TEX5196,Nghiên cứu marketing dệt may,3(2-2-0-6),3,4,0.6
,TEX5801,Phát triển bền vững trong lĩnh vực dệt may,2(2-0-0-4),2,2,0.7
,TEX5056,Merchandising trong công nghiệp dệt may may,2(2-0-0-4),2,2,0.7
,TEX5322,Phương pháp nghiên cứu khoa học và xử lý số liệu thực nghiệm ngành dệt may,2(2-0-0-4),2,2,0.7
