,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,MSE5470,Cơ học phá hủy cơ sở,2(2-0-0-6),2,2,0.7
,MSE5431,Kinh tế và tổ chức sản xuất xưởng cán,2(2-0-0-6),2,2,0.7
,MSE5460,Tự động hóa quá trình sản xuất cán,2(2-0-0-6),2,2,0.7
,MSE5480,Thực tập tốt nghiệp,2(0-0-4-4),2,5,0.5
,MSE5490,Đồ án tốt nghiệp kỹ sư (CNTBC),10(0-0-20-20),10,25,0.5
,MSE5310,Đúc mỹ nghệ,2(0-1-3-4),2,5.5,0.7
,MSE5350,Chuyên đề nghiên cứu,2(2-0-0-8),2,2,0.7
,MSE5380,Thực tập tốt nghiệp,2(0-0-4-4),2,5,0.5
,MSE5390,Đồ án tốt nghiệp kỹ sư (Đúc),10(0-0-20-20),10,25,0.5
,MSE5510,Công nghệ nhiệt luyện nâng cao,3(3-0-0-6),3,3,0.7
,MSE5520,Công nghệ xử lý bề mặt II,3(3-0-0-6),3,3,0.7
,MSE5550,Lý thuyết độ bền,3(3-0-0-6),3,3,0.7
,MSE5560,Vật liệu chức năng,3(3-0-0-6),3,3,0.7
,MSE5570,"Vật liệu chịu ma sát, mài mòn",2(2-0-0-4),2,2,0.7
,MSE5531,Lựa chọn vật liệu và công nghệ,3(3-0-0-6),3,3,0.7
,CH3316,Hóa phân tích,2(2-1-0-4),2,3,0.7
,CH3318,TN hóa phân tích,1(0-0-2-2),1,3,0.7
,CH3317,Hóa phân tích,2(2-1-0-4),2,3,0.7
,CH3319,TN hóa phân tích,1(0-0-2-2),1,3,0.7
,MSE5511,Chuyên đề vật liệu và công nghệ vật liệu mới,2(2-0-0-4),2,2,0.7
