,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,CH4501E,Thí nghiệm hoá dược II,2(0-0-4-4),2,6,0.7
,BF4661E,Quản lý chất lượng trong công nghiệp dược phẩm và thực phẩm,2(2-0-0-4),2,2,0.7
,CH4833E,Hương liệu và mỹ phẩm,2(2-1-0-4),2,3,0.7
,CH3900E,Thực tập kỹ thuật,2(0-0-4-4),2,4,0.5
,CH4900E,Đồ án tốt nghiệp Cử nhân,6(0-0-12-24),6,15,0.5
,BF3534E,Kỹ thuật đo lường và lý thuyết ĐKTĐ trong CNTP,3(3-0-1-6),3,4.5,0.7
,BF3508E,Thí nghiệm hóa sinh,2(0-0-4-4),2,6,0.5
,BF3509E,Vi sinh vật đại cương,3(3-0-0-6),3,3,0.7
,BF3501E,Thí nghiệm vi sinh vật thực phẩm,2(0-0-4-4),2,6,0.5
,BF3522E,Vật lý học thực phẩm,2(2-0-0-4),2,2,0.7
,BF3524E,Phương pháp đánh giá chất lượng thực phẩm,4(3-0-2-8),4,6,0.7
,BF3514E,Dinh dưỡng,2(2-0-0-4),2,2,0.7
,BF3515E,An toàn thực phẩm,2(2-0-0-4),2,2,0.7
,BF4511E,Enzym trong công nghệ thực phẩm,2(2-0-0-4),2,2,0.7
,BF4512E,Bao bì thực phẩm,2(2-0-0-4),2,2,0.7
,BF4559E,Vi sinh vật thực phẩm và bảo quản sau thu hoạch,3(3-0-0-6),3,3,0.7
,BF4506E,Quản lý chất thải trong công nghiệp thực phẩm,2(2-0-0-4),2,2,0.7
,BF4522E,Kỹ thuật phân tích cảm quan thực phẩm,2(1-0-2-4),2,4,0.7
,BF4561E,Phân tích nhanh thực phẩm,3(2-0-2-4),3,5,0.7
,BF4562E,Hệ thống quản lý chất lượng TP,2(2-0-0-4),2,2,0.7
