,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,ME3209,Robotics,3(3-1-0-6),3,4,0.7
,ME3212,Chi tiết máy,2(2-0-1-4),2,3.5,0.6
,ME3232,Đồ án chi tiết máy,2(0-4-0-4),2,4,1
,ME4159,Đồ gá,2(2-0-1-4),2,3.5,0.7
,MI2150,Đại số đại cương,2(2-1-0-4),2,3,0.5
,MI3041,Giải tích số,2(2-1-0-4),2,3,0.5
,MI3042,Phương pháp số,2(2-1-0-4),2,3,0.5
,MI3342,Kiến trúc máy tính,2(2-1-0-4),2,3,0.7
,MSE2000,Nhập môn KH&KT vật liệu,3(2-2-0-6),3,4,0.7
,BEM4417,Quản trị sản xuất,3(3-1-0-6),3,4,0.7
,BEM3522,Quản trị tài chính,3(3-1-0-6),3,4,0.7
,BEE4114,Quy hoạch hệ thống điện,3(3-1-0-6),3,4,0.7
,BEE5060,Sử dụng máy tính trong phân tích HTĐ,3(3-1-0-6),3,4,0.7
,BEE4041,Thí nghiệm HTĐ II,1(0-0-2-2),1,3,0.7
,BEE4051,Thí nghiệm HTĐ I,1(0-0-2-2),1,3,0.7
,BEM3230,Thống kê ứng dụng,3(3-0-0-6),3,3,0.7
,BEM4350,Thực tập tốt nghiệp,2(0-4-0-8),2,5,0.5
,BEE5100,Thực tập tốt nghiệp,3(0-0-6-6),3,7.5,0.5
,BEE4108,Tối ưu hóa chế độ HTĐ,3(3-1-0-6),3,4,0.7
,BEM3170,Văn hóa kinh doanh,2(2-0-0-4),2,2,0.7
