,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,QT2207,Thiết kế hệ thống cơ khí,2(2-0-1-4),2,3.5,0.7
,QT2208,Kỹ thuật sáng tạo,2(2-0-1-4),2,3.5,0.7
,CH1012E,Hóa học 1,2(2-1-0-4),2,3,0.7
,EM3231Q,Thống kê ứng dụng,3(3-0-0-6),3,3,0.5
,EM1400Q,Nhập môn ngành Quản lý công nghiệp,2(1-2-0-4),2,3,0.5
,TE3050,Nhiệt động học,2(2-1-0-4),2,3,0.7
,TE3050E,Nhiệt động học,2(2-1-0-4),2,3,0.7
,EM4043,Quản lý sử dụng năng lượng,3(0-0-3-6),3,4.5,0.5
,SSH1111Q,Triết học Mác - Lênin,3(3-0-0-6),3,3,0.5
,SSH1121Q,Kinh tế chính trị Mác - Lênin,2(2-0-0-4),2,2,0.5
,SSH1131Q,Chủ nghĩa xã hội khoa học,2(2-0-0-4),2,2,0.5
,SSH1141Q,Lịch sử Đảng cộng sản Việt Nam,2(2-0-0-4),2,2,0.5
,SSH1151Q,Tư tưởng Hồ Chí Minh,2(2-0-0-4),2,2,0.5
,IT3052E,Tối ưu hóa,3(3-1-0-6),3,4,0.6
,CH5207,Đường ống bể chứa và thiết bị phụ trợ,3(3-1-0-6),3,4,0.7
,IT2022E,Thống kê ứng dụng và phân tích thực nghiệm,3(3-1-0-6),3,4,0.6
,ET2105E,Cấu trúc dữ liệu và giải thuật,2(2-1-0-4),2,3,0.7
,ET4471,Mạch xử lý tín hiệu y sinh,3(2-1-1-6),3,4.5,0.7
,ME4031E,Cơ sở dao động trên ô tô,2(2-1-0-4),2,3,0.7
,TE2040E,Thực hành thiết kế I,3(3-1-0-6),3,4,0.7
