,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,IT5334,Hệ thống thông tin địa lý,3(2-2-0-6),3,4,0.7
,IT4044,Trí tuệ nhân tạo,3(3-0-0-6),3,3,0.7
,IT4434,Đồ án các công nghệ xây dựng hệ thống thông tin,3(0-0-6-6),3,6,0.7
,IT4694,Mạng số và truyền dữ liệu,3(2-1-1-6),3,4.5,0.7
,IT4244,Quản trị dự án CNTT,2(2-1-0-4),2,3,0.6
,IT5384,Lưu trữ và phân tích dữ liệu lớn,3(2-2-0-6),3,4,0.7
,IT4324,An toàn trong giao dịch điện tử,2(2-1-0-6),2,3,0.7
,IT5904,Đồ án tốt nghiệp,12(0-0-24-48),12,30,0.5
,BIT3020,Toán rời rạc,3(3-1-0-6),3,4,0.7
,BIT3070,Hệ điều hành,3(3-1-0-6),3,4,0.7
,BIT3110,LINUX và phần mềm nguồn mở,2(2-1-0-4),2,3,0.7
,BIT3430,Kỹ thuật điện tử tương tự và số,3(3-1-0-6),3,4,0.7
,BIT3040,Kỹ thuật lập trình,2(2-1-0-4),2,3,0.7
,BIT4020,Nhập môn lý thuyết tính toán,3(3-1-0-6),3,4,0.7
,ET4498,Quang học y sinh,3(3-1-0-6),3,4,0.7
,EE3425,Hệ thống cung cấp điện,3(3-0-1-6),3,4.5,0.7
,TEX5004,Vệ sinh sinh thái sản phẩm da giầy,2(2-0-0-4),2,2,0.7
,TEX5014,Thiết kế giầy chuyên dụng,2(2-0-0-4),2,2,0.6
,TEX5024,Tạo mẫu sản phẩm da giầy,3(2-0-2-6),3,5,0.6
,TEX5034,Thiết kế phom giầy,2(1-2-0-4),2,3,0.6
