,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EM4431,Quản trị logistics,3(3-1-0-6),3,4,0.6
,EM4432,Quản lý chuỗi cung cấp (SCM),2(2-0-0-4),2,2,0.6
,EM4433,Thiết kế chuỗi cung cấp,2(2-1-0-4),2,3,0.6
,EM4434,Quản trị dự án,3(3-2-0-6),3,5,0.6
,EM4435,Quản trị dự án,3(3-1-0-6),3,4,0.5
,EM4436,Quản trị dự án,4(3-2-0-8),4,5,0.6
,EM4500,Thực tập chuyên ngành TCKT,2(0-0-4-8),2,4,1
,EM4511,Anh văn chuyên ngành TCKT,2(2-1-0-4),2,3,0.6
,EM4512,Thuế và hệ thống thuế,3(3-0-0-6),3,3,0.5
,EM4513,Kế toán tài chính,3(3-2-0-6),3,5,0.7
,EM4514,Kế toán quản trị,3(3-1-0-6),3,4,0.6
,EM4515,Hệ thống thông tin kế toán,2(2-1-0-4),2,3,0.7
,EM4516,Tài chính doanh nghiệp,3(3-1-0-6),3,4,0.6
,EM4518,Kế toán xây dựng cơ bản,2(2-1-0-4),2,3,0.6
,EM4519,Kế toán hành chính sự nghiệp,2(2-1-0-4),2,3,0.7
,EM4521,Nghiệp vụ ngân hàng,4(4-0-0-8),4,4,0.6
,EM4525,Kiểm toán,3(3-1-0-6),3,4,0.6
,EM4526,Đầu tư tài chính,3(3-1-0-6),3,4,0.5
,EM4527,Kế toán doanh nghiệp,3(2-2-0-6),3,4,0.5
,EM4528,Bảo hiểm,2(2-1-0-4),2,3,0.5
