,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,EM4533,Quản trị rủi ro,2(2-1-0-4),2,3,0.5
,EM4535,Phân tích tài chính,2(2-1-0-4),2,3,0.5
,EM4537,Tài chính quốc tế,2(2-0-0-4),2,2,0.7
,EM4539,Định giá doanh nghiệp,2(2-1-0-4),2,3,0.7
,EM4550,Thực tập tốt nghiệp,2(0-0-4-4),2,5,0.5
,EM4551,Khóa luận tốt nghiệp,6(0-0-12-12),6,15,0.5
,EM4625,Kinh tế tài nguyên & môi trường,2(2-1-0-4),2,3,0.6
,EM4650,Thực tập tốt nghiệp,2(0-0-4-4),2,5,0.5
,EM4651,Khóa luận tốt nghiệp,6(0-0-12-12),6,15,0.5
,EM4713,Kế toán tài chính I,4(3-2-0-8),4,5,0.6
,EM4714,Kế toán tài chính II,3(3-0-0-6),3,3,0.6
,EM4715,Hệ thống thông tin kế toán,3(3-0-0-6),3,3,0.6
,EM4716,Kế toán quản trị,3(2-2-0-6),3,4,0.5
,EM4717,Kế toán quản trị,4(3-2-0-8),4,5,0.7
,EM4718,Kế toán các doanh nghiệp đặc thù,2(2-1-0-4),2,3,0.6
,EM4719,Kế toán hành chính sự nghiệp,2(2-1-0-4),2,3,0.5
,EM4725,Kiểm toán cơ bản,4(3-2-0-8),4,5,0.6
,EM4726,Kiểm toán tài chính,2(2-0-0-4),2,2,0.6
,EM4730,Kế toán thuế,2(2-1-0-4),2,3,0.5
,EM4732,Kế toán ngân hàng,3(3-0-0-6),3,3,0.6
