,Mã học phần	,Tên học phần	,Thời lượng	,Số tín chỉ	,TC học phí	,Trọng số	
,ME2211E,Cơ học kỹ thuật II,3(2-2-0-6),3,4,0.7
,ME3101E,Chi tiết máy,2(2-0-1-4),2,3.5,0.6
,ME3205E,Công nghệ chế tạo máy,3(3-0-1-6),3,4.5,0.7
,ME3209E,Robotics,3(3-1-0-6),3,4,0.7
,ME3213E,Kỹ thuật lập trình trong CĐT,3(2-2-0-6),3,4,0.7
,ME3215E,Cơ sở máy CNC,3(3-0-1-6),3,4.5,0.7
,ME4082E,Công nghệ CNC,2(2-0-1-4),2,3.5,0.7
,ME4181E,Phương pháp phần tử hữu hạn,2(2-1-0-4),2,3,0.7
,ME4501E,PLC và mạng công nghiệp,2(2-0-1-4),2,3.5,0.7
,ME4504E,ĐA TKHT Cơ khí-TBTĐ,3(0-0-6-6),3,6,0.7
,ME4506E,ĐA TKHTCK-CĐTTM,3(0-0-6-6),3,6,0.7
,ME4507E,Robot công nghiệp,2(2-0-1-4),2,3.5,0.7
,ME4508E,Giao diện người máy,2(2-1-0-4),2,3,0.7
,ME4509E,Xử lý ảnh,2(2-0-1-4),2,3.5,0.7
,ME4511E,Cảm biến & xử lý tín hiệu,2(2-1-0-4),2,3,0.7
,ME4512E,Robot tự hành,2(2-1-0-4),2,3,0.7
,ME4602E,Thực tập xưởng TBTĐ,2(0-0-4-4),2,4,0.7
,ME4604E,Thực tập xưởng HTCĐT TM,2(0-0-4-4),2,4,0.7
,IT3423,Tiếng Pháp chuyên ngành,3(3-1-0-6),3,4,0.6
,BF4980E,Thực tập kỹ thuật,2(0-0-4-6),2,4,0.7
